Forest products per ha (USD),2005
Angola,
Botswana,
British Indian Ocean Territory,
Comoros,790
Kenya,
Lesotho,"1,156"
Madagascar,6
Malawi,
Mauritius,711
Mayotte,
Mozambique,
Namibia,
Reunion,6
Seychelles,
South Africa,37
Swaziland,
Uganda,
Tanzania,
Zambia,
Zimbabwe,3
Algeria,8
Burkina Faso,14
Chad,4
Djibouti,
Egypt,165
Eritrea,
Ethiopia,58
Libya,
Mali,
Mauritania,
Morocco,6
Niger,77
Somalia,
Sudan,17
Tunisia,121
Western Sahara,1
Benin,
Burundi,
Cameroon,
Cape Verde,
Central African Rep.,
"Congo, Rep.",11
Cote d'Ivoire,29
"Congo, Dem. Rep.",
Equatorial Guinea,
Gabon,
Gambia,
Ghana,6
Guinea,
Guinea-Bissau,8
Liberia,
Nigeria,181
Rwanda,74
Saint Helena,
Sao Tome and Principe,
Senegal,2
Sierra Leone,
Togo,
China,25
"Korea, Dem. Rep.",18
Japan,117
Mongolia,
"Korea, Rep.",184
Bangladesh,256
Bhutan,2
Brunei,11
Cambodia,2
India,6
Indonesia,24
Laos,4
Malaysia,103
Maldives,
Myanmar,28
Nepal,2
Pakistan,803
Philippines,9
Singapore,
Sri Lanka,42
Thailand,
Timor-Leste,
Vietnam,35
Afghanistan,193
Armenia,6
Azerbaijan,
Bahrain,
Cyprus,3
Georgia,
Iran,11
Iraq,
Israel,
Jordan,10
Kazakhstan,
Kuwait,
Kyrgyzstan,1
Lebanon,13
West Bank and Gaza,
Oman,"1,300"
Qatar,
Saudi Arabia,1
Syria,
Tajikistan,
Turkey,74
Turkmenistan,
United Arab Emirates,
Uzbekistan,
"Yemen, Rep.",
Albania,140
Andorra,
Austria,304
Belarus,7
Belgium,213
Bosnia and Herzegovina,
Bulgaria,15
Channel Islands,
Croatia,124
Czech Rep.,532
Denmark,519
Estonia,128
Faeroe Islands,
Finland,130
France,2
Germany,17
Gibraltar,
Greece,
Holy See,
Hungary,184
Iceland,10
Ireland,124
Isle of Man,
Italy,
Latvia,
Liechtenstein,
Lithuania,101
Luxembourg,
Malta,
Monaco,
Netherlands,141
Norway,53
Poland,96
Portugal,
Moldova,
Romania,66
Russia,2
San Marino,
Serbia and Montenegro,26
Slovak Republic,169
Slovenia,115
Spain,49
Sweden,115
Switzerland,299
"Macedonia, FYR",
Ukraine,
United Kingdom,159
Anguilla,
Antigua and Barbuda,
Aruba,
Bahamas,
Barbados,
Bermuda,
British Virgin Islands,
Cayman Islands,
Cuba,91
Dominica,
Dominican Rep.,
Grenada,
Guadeloupe,
Haiti,
Jamaica,
Martinique,
Montserrat,
Netherlands Antilles,
Puerto Rico,
Saint Kitts and Nevis,
Saint Lucia,
Saint Vincent and the Grenadines,
Trinidad and Tobago,30
Turks and Caicos Islands,
Virgin Islands (U.S.),
Belize,
Costa Rica,51
El Salvador,
Guatemala,50
Honduras,14
Nicaragua,8
Panama,2
Canada,
Greenland,
Mexico,9
Saint-Pierre-et-Miquelon,
United States,63
American Samoa,
Australia,7
Cook Islands,23
Fiji,7
French Polynesia,
Guam,
Kiribati,
Marshall Islands,
"Micronesia, Fed. Sts.",
Nauru,
New Caledonia,
New Zealand,80
Niue,
Northern Mariana Islands,
Palau,
Papua New Guinea,
Pitcairn,
Samoa,
Solomon Islands,
Tokelau,
Tonga,
Tuvalu,
Vanuatu,
Wallis et Futuna,
Argentina,4
Bolivia,1
Brazil,8
Chile,53
Colombia,
Ecuador,13
Falkland Islands (Malvinas),
French Guiana,1
Guyana,
Paraguay,26
Peru,
South Ossetia,
Suriname,1
Uruguay,41
Venezuela,1
