Cervix female cases,2002
Afghanistan,511
Albania,389
Algeria,1726
Angola,1158
Argentina,4924
Armenia,380
Australia,835
Austria,610
Azerbaijan,345
Bahamas,25
Bahrain,17
Bangladesh,12931
Barbados,46
Belarus,1086
Belgium,667
Belize,40
Benin,561
Bhutan,200
Bolivia,1831
Bosnia and Herzegovina,545
Botswana,156
Brazil,19603
Brunei,26
Bulgaria,979
Burkina Faso,921
Burundi,899
Cambodia,1768
Cameroon,1759
Canada,1502
Cape Verde,47
Central African Rep.,374
Chad,681
Chile,2163
China,45689
Colombia,6815
Comoros,97
"Congo, Dem. Rep.",3709
"Congo, Rep.",303
Costa Rica,392
Cote d'Ivoire,1497
Croatia,431
Cuba,1346
Cyprus,53
Czech Rep.,1160
Denmark,439
Djibouti,113
Dominican Rep.,1032
Ecuador,1978
Egypt,2713
El Salvador,1213
Equatorial Guinea,45
Eritrea,548
Estonia,156
Ethiopia,7619
Fiji,113
Finland,164
France,4149
French Polynesia,72
Gabon,164
Gambia,157
Georgia,580
Germany,6133
Ghana,1958
Greece,578
Guam,6
Guatemala,1153
Guinea,1444
Guinea-Bissau,124
Guyana,160
Haiti,2774
Honduras,664
Hungary,1042
Iceland,13
India,132082
Indonesia,15050
Iran,1118
Iraq,252
Ireland,164
Israel,160
Italy,3418
Jamaica,383
Japan,7772
Jordan,60
Kazakhstan,1955
Kenya,2635
"Korea, Dem. Rep.",2150
"Korea, Rep.",4949
Kuwait,34
Kyrgyzstan,522
Laos,317
Latvia,291
Lebanon,262
Lesotho,479
Liberia,320
Libya,218
Lithuania,446
Luxembourg,24
"Macedonia, FYR",167
Madagascar,2238
Malawi,1766
Malaysia,1492
Mali,1336
Malta,14
Mauritania,259
Mauritius,111
Mexico,12516
Moldova,476
Mongolia,171
Morocco,1550
Mozambique,2058
Myanmar,5017
Namibia,133
Nepal,2185
New Zealand,228
Nicaragua,809
Niger,679
Nigeria,9922
Norway,291
Oman,46
Pakistan,2962
Panama,375
Papua New Guinea,637
Paraguay,1131
Peru,5400
Philippines,6000
Poland,4901
Portugal,956
Puerto Rico,223
Qatar,5
Romania,3448
Russia,12215
Rwanda,1087
Samoa,16
Saudi Arabia,271
Senegal,804
Serbia and Montenegro,1816
Sierra Leone,452
Singapore,323
Slovak Republic,654
Slovenia,207
Solomon Islands,58
Somalia,1134
South Africa,6742
Spain,2103
Sri Lanka,1544
Sudan,1664
Suriname,51
Swaziland,186
Sweden,485
Switzerland,389
Syria,118
Tajikistan,232
Tanzania,7515
Thailand,6243
Netherlands,753
Togo,435
Trinidad and Tobago,186
Tunisia,284
Turkey,1364
Turkmenistan,274
Uganda,2429
Ukraine,4885
United Arab Emirates,73
United Kingdom,3181
United States,13162
Uruguay,392
Uzbekistan,1149
Vanuatu,14
Venezuela,3845
Vietnam,6224
"Yemen, Rep.",370
Zambia,1650
Zimbabwe,1817
