Gapminder name,2008
Afghanistan,15254
Albania,194
Algeria,848
Angola,5409
Argentina,1932
Armenia,127
Australia,325
Austria,83
Azerbaijan,286
Bahamas,19
Bahrain,50
Bangladesh,2777
Barbados,3
Belarus,314
Belgium,148
Belize,19
Benin,640
Bhutan,60
Bolivia,738
Bosnia and Herzegovina,91
Botswana,162
Brazil,8476
Brunei,13
Bulgaria,158
Burkina Faso,3016
Burundi,1128
Cambodia,2097
Cameroon,1645
Canada,486
Cape Verde,20
Central African Rep.,392
Chad,1345
Chile,588
China,37173
Colombia,1829
Comoros,62
"Congo, Rep.",269
Costa Rica,172
Cote d'Ivoire,941
Croatia,51
Cuba,202
Cyprus,13
Czech Rep.,84
"Korea, Dem. Rep.",671
"Congo, Dem. Rep.",10314
Denmark,75
Djibouti,92
Dominican Rep.,451
Ecuador,975
Egypt,4848
El Salvador,359
Equatorial Guinea,28
Eritrea,346
Estonia,20
Ethiopia,10011
Fiji,55
Finland,61
France,763
Gabon,31
Gambia,95
Georgia,103
Germany,705
Ghana,564
Greece,115
Grenada,2
Guatemala,1268
Guinea,709
Guinea-Bissau,219
Guyana,76
Haiti,528
Honduras,497
Hungary,163
Iceland,5
India,74201
Indonesia,4584
Iran,3528
Iraq,875
Ireland,108
Israel,231
Italy,708
Jamaica,195
Japan,1424
Jordan,345
Kazakhstan,1378
Kenya,4448
Kuwait,154
Kyrgyzstan,152
Laos,541
Latvia,50
Lebanon,138
Lesotho,51
Liberia,402
Libya,443
Lithuania,61
Luxembourg,4
Madagascar,2144
Malawi,1262
Malaysia,891
Maldives,14
Mali,2401
Malta,8
Mauritania,285
Mauritius,54
Mexico,8848
"Micronesia, Fed. Sts.",14
Mongolia,217
Montenegro,13
Morocco,582
Mozambique,1941
Myanmar,2099
Namibia,31
Nepal,552
Netherlands,202
New Zealand,49
Nicaragua,383
Niger,2359
Nigeria,14453
Norway,55
Oman,128
Pakistan,13043
Panama,260
Papua New Guinea,818
Paraguay,345
Peru,1799
Philippines,6443
Poland,601
Portugal,114
Qatar,35
"Korea, Rep.",711
Moldova,173
Romania,385
Russia,3694
Rwanda,1096
Saint Lucia,3
Saint Vincent and the Grenadines,2
Samoa,16
Sao Tome and Principe,49
Saudi Arabia,2125
Senegal,872
Serbia,158
Sierra Leone,1098
Singapore,37
Slovak Republic,119
Slovenia,11
Solomon Islands,50
Somalia,1765
South Africa,2645
Spain,640
Sri Lanka,888
Sudan,2784
Suriname,40
Swaziland,53
Sweden,116
Switzerland,73
Syria,1756
Tajikistan,454
Thailand,1520
"Macedonia, FYR",40
Togo,264
Tonga,10
Trinidad and Tobago,89
Tunisia,467
Turkey,3565
Turkmenistan,178
Uganda,2562
Ukraine,1785
United Arab Emirates,92
United Kingdom,1097
Tanzania,3248
United States,7328
Uruguay,169
Uzbekistan,588
Vanuatu,28
Venezuela,1534
Vietnam,2240
"Yemen, Rep.",1371
Zambia,1452
Zimbabwe,570
