"Fires, age-adjusted mortality per 100 000",2002,2004
Afghanistan,5.460642,5.120083332
Albania,0.2715491,0.4852150679
Algeria,4.535572,3.856375694
Andorra,0.2548407,0.2389004529
Angola,9.622183,8.819596291
Antigua and Barbuda,0.4155295,1.857056737
Argentina,1.20581,1.172595739
Armenia,1.747288,1.527638793
Australia,0.4389411,0.3976047635
Austria,0.4650016,0.3635772765
Azerbaijan,4.98544,4.465620041
Bahamas,2.632014,3.200343847
Bahrain,0,0
Bangladesh,12.55292,12.49962616
Barbados,0.2786933,1.262556195
Belarus,7.009493,6.399855137
Belgium,0.7817637,0.7461172938
Belize,0,2.358968735
Benin,6.434937,4.761209965
Bhutan,14.75865,12.12749195
Bolivia,1.481776,1.356174707
Bosnia and Herzegovina,0.5372866,0.4644698799
Botswana,3.852041,5.704041958
Brazil,0.9061288,0.7527107596
Brunei,1.103618,1.092896581
Bulgaria,1.238858,1.114601254
Burkina Faso,7.659241,5.889253616
Burundi,4.981118,5.640760899
Cambodia,0.6441132,0.789973259
Cameroon,6.640471,5.432382107
Canada,0.6815603,0.5444108248
Cape Verde,1.739057,3.405298233
Central African Rep.,5.939306,6.178782463
Chad,6.745008,5.925448895
Chile,1.835357,1.687976718
China,1.074561,0.8066869378
Colombia,0.5612715,0.4506256878
Comoros,3.916026,3.01920414
"Congo, Rep.",4.392453,4.7009058
Cook Is,3.550402,3.358692646
Costa Rica,0.1935318,0.7680481076
Croatia,0.8633497,0.6158559918
Cuba,0.6862583,0.5220751166
Cyprus,0.9647784,0.7399058938
Czech Rep.,0.4114805,0.5748009086
Cote d'Ivoire,6.315687,8.28869915
"Korea, Dem. Rep.",3.37175,3.083038092
"Congo, Dem. Rep.",6.036192,6.007056236
Denmark,0.9470112,0.8407867551
Djibouti,4.646749,4.128095627
Dominica,0.7984221,0.5052494407
Dominican Rep.,0.7095413,0.508515358
Ecuador,1.436349,1.12481916
Egypt,0.7415208,0.7594843507
El Salvador,0.8139411,0.5515149236
Equatorial Guinea,6.740559,5.924635887
Eritrea,4.224055,4.087169647
Estonia,9.986769,8.51604557
Ethiopia,4.576916,4.444065571
Fiji,5.213152,4.785268784
Finland,0.7688337,1.3236022
France,0.6146837,0.6388946176
Gabon,5.599558,5.698945045
Gambia,6.144121,4.750646591
Georgia,1.524614,1.091043234
Germany,0.4332326,0.4246651828
Ghana,5.66535,5.087738991
Greece,0.6365197,0.5411949158
Grenada,1.49318,1.382776856
Guatemala,0.2805381,1.051036954
Guinea,6.687784,5.974633217
Guinea-Bissau,5.627008,4.502800941
Guyana,0.8390428,1.159045219
Haiti,2.197104,1.185319901
Honduras,0.6900219,0.6299084425
Hungary,1.286969,1.286989927
Iceland,0.5424856,0.7025493979
India,15.09563,14.32761574
Indonesia,6.520606,6.127605438
Iran,10.25187,2.037435293
Iraq,9.375947,13.29929638
Ireland,1.096784,0.7797486782
Israel,0.4668932,0.2654366195
Italy,0.347624,0.2838616073
Jamaica,0.89485,1.056504726
Japan,0.7657017,0.7047410011
Jordan,1.816888,5.266461372
Kazakhstan,4.804207,3.734105825
Kenya,4.647214,5.247452259
Kiribati,0,0
Kuwait,1.473193,1.394175887
Kyrgyzstan,1.532384,2.159370184
Laos,15.88974,14.25634575
Latvia,7.636865,7.108301163
Lebanon,6.748635,6.106329441
Lesotho,4.871619,3.013459206
Liberia,8.769966,5.195684433
Libya,3.855423,4.200705528
Lithuania,4.262231,3.519167662
Luxembourg,0.7470686,0.3704946637
Madagascar,6.18897,4.525608063
Malawi,4.799733,4.386906624
Malaysia,0.3987345,0.3923790157
Maldives,5.913028,2.249350309
Mali,7.149033,5.69832468
Malta,0.2681992,0.4015517831
Marshall Islands,6.242098,6.644908905
Mauritania,7.156045,5.067479134
Mauritius,3.139812,3.710859537
Mexico,0.7766099,0.8339483738
"Micronesia, Fed. Sts.",4.617653,3.75705719
Monaco,0,0
Mongolia,2.587343,2.25267005
Morocco,2.633208,2.49579525
Mozambique,3.385024,5.230650902
Myanmar,8.887257,7.960580349
Namibia,4.397063,3.680824995
Nauru,10.78315,9.861204147
Nepal,9.619262,9.244924545
Netherlands,0.3378218,0.2041774094
New Zealand,0.6015118,0.381072104
Nicaragua,0.6244723,0.7194761634
Niger,7.812265,5.885241032
Nigeria,6.928142,6.034070492
Niue,3.760186,3.891184092
Norway,0.9678244,0.9770051241
Oman,0.8300055,0.786103189
Pakistan,12.91973,11.90498447
Palau,3.456972,3.630022049
Panama,0.6383528,0.359963268
Papua New Guinea,9.069076,8.832960129
Paraguay,1.760692,7.126265526
Peru,1.267182,1.065365434
Philippines,0.1991602,0.1895819753
Poland,0.9212311,1.061300397
Portugal,0.866878,0.7015138268
Qatar,0,0
"Korea, Rep.",1.516439,0.8740999103
Moldova,2.581955,3.07279563
Romania,1.814759,1.406416416
Russia,7.936697,7.296280861
Rwanda,5.363191,6.017883778
Saint Kitts and Nevis,2.51337,2.639387369
Saint Lucia,1.320753,2.666165829
Saint Vincent and the Grenadines,3.825524,3.375669003
Samoa,4.464847,4.329987526
San Marino,0,0
Sao Tome and Principe,4.213184,5.355763912
Saudi Arabia,0.6874245,0.7051367164
Senegal,6.452428,5.055577755
Serbia and Montenegro,0.5204802,0.5918274522
Seychelles,0.9147387,0.8828740716
Sierra Leone,9.818634,7.638168812
Singapore,0.1512431,0.06329119205
Slovak Republic,0.4714929,0.8570895195
Slovenia,0.5829703,0.2936056554
Solomon Islands,4.081434,3.788944483
Somalia,6.203382,8.160377502
South Africa,5.275811,9.800415039
Spain,0.3700893,0.3618355095
Sri Lanka,1.577134,1.403860331
Sudan,4.880966,5.268792152
Suriname,1.772964,2.184387684
Swaziland,4.797276,6.226202965
Sweden,0.697188,0.8164579868
Switzerland,0.326187,0.3383116126
Syria,3.510004,3.097685099
Tajikistan,1.538822,1.947034955
Thailand,0.6505961,0.7560654283
"Macedonia, FYR",0.5409857,0.6181582212
Timor-Leste,9.119412,6.648386478
Togo,6.543854,4.907189846
Tonga,3.612605,3.862245321
Trinidad and Tobago,0.7150832,1.413901329
Tunisia,4.839368,3.224134445
Turkey,0.9746662,0.6368803382
Turkmenistan,8.446925,7.862887383
Tuvalu,8.018548,7.702003002
Uganda,5.111846,6.159128189
Ukraine,3.837267,4.702908993
United Arab Emirates,2.339252,1.474206448
United Kingdom,0.6323395,0.5776891112
Tanzania,4.848667,4.958661079
United States,1.124378,0.9736976027
Uruguay,1.170222,1.233131766
Uzbekistan,1.883641,2.180389881
Vanuatu,4.166044,4.003727913
Venezuela,0.4097056,0.4905800819
Vietnam,4.761925,4.121252537
"Yemen, Rep.",5.820284,6.045213699
Zambia,3.291871,5.194853783
Zimbabwe,3.509604,6.468673229
