Prostate male deaths,2002
Afghanistan,151
Albania,109
Algeria,411
Angola,285
Argentina,3641
Armenia,116
Australia,2646
Austria,1282
Azerbaijan,145
Bahamas,37
Bahrain,17
Bangladesh,71
Barbados,77
Belarus,567
Belgium,2032
Belize,25
Benin,210
Bhutan,17
Bolivia,442
Bosnia and Herzegovina,270
Botswana,69
Brazil,9391
Brunei,3
Bulgaria,629
Burkina Faso,261
Burundi,124
Cambodia,102
Cameroon,803
Canada,3989
Cape Verde,13
Central African Rep.,201
Chad,358
Chile,1429
China,5919
Colombia,2885
Comoros,15
"Congo, Dem. Rep.",2487
"Congo, Rep.",37
Costa Rica,327
Cote d'Ivoire,706
Croatia,490
Cuba,1979
Cyprus,158
Czech Rep.,1336
Denmark,1075
Djibouti,17
Dominican Rep.,1140
Ecuador,892
Egypt,741
El Salvador,283
Equatorial Guinea,25
Eritrea,96
Estonia,164
Ethiopia,501
Fiji,16
Finland,774
France,9789
French Polynesia,22
Gabon,71
Gambia,13
Georgia,169
Germany,12158
Ghana,758
Greece,1310
Guam,7
Guatemala,469
Guinea,138
Guinea-Bissau,49
Guyana,54
Haiti,403
Honduras,250
Hungary,1378
Iceland,47
India,10867
Indonesia,3181
Iran,649
Iraq,186
Ireland,521
Israel,488
Italy,7419
Jamaica,259
Japan,7667
Jordan,80
Kazakhstan,349
Kenya,850
"Korea, Dem. Rep.",254
"Korea, Rep.",578
Kuwait,37
Kyrgyzstan,76
Laos,19
Latvia,213
Lebanon,82
Lesotho,132
Liberia,84
Libya,77
Lithuania,406
Luxembourg,57
"Macedonia, FYR",112
Madagascar,412
Malawi,200
Malaysia,375
Mali,174
Malta,45
Mauritania,96
Mauritius,34
Mexico,4795
Moldova,100
Mongolia,14
Morocco,472
Mozambique,90
Myanmar,190
Namibia,78
Nepal,182
New Zealand,560
Nicaragua,181
Niger,149
Nigeria,5098
Norway,1133
Oman,39
Pakistan,1436
Panama,283
Papua New Guinea,15
Paraguay,190
Peru,1982
Philippines,2524
Poland,3114
Portugal,1784
Puerto Rico,576
Qatar,12
Romania,1558
Russia,6672
Rwanda,74
Samoa,4
Saudi Arabia,301
Senegal,112
Serbia and Montenegro,702
Sierra Leone,161
Singapore,111
Slovak Republic,545
Slovenia,281
Solomon Islands,4
Somalia,190
South Africa,2331
Spain,5857
Sri Lanka,181
Sudan,509
Suriname,15
Swaziland,40
Sweden,2550
Switzerland,1481
Syria,454
Tajikistan,30
Tanzania,1073
Thailand,671
Netherlands,2529
Togo,165
Trinidad and Tobago,187
Tunisia,274
Turkey,1301
Turkmenistan,19
Uganda,1314
Ukraine,2542
United Arab Emirates,84
United Kingdom,9834
United States,32442
Uruguay,547
Uzbekistan,109
Vanuatu,1
Venezuela,1511
Vietnam,475
"Yemen, Rep.",30
Zambia,300
Zimbabwe,632
