Colon&Rectum male cases,2002
Afghanistan,377
Albania,382
Algeria,602
Angola,140
Argentina,5989
Armenia,159
Australia,6539
Austria,2713
Azerbaijan,187
Bahamas,17
Bahrain,32
Bangladesh,475
Barbados,33
Belarus,1532
Belgium,3304
Belize,4
Benin,89
Bhutan,34
Bolivia,404
Bosnia and Herzegovina,826
Botswana,24
Brazil,9454
Brunei,19
Bulgaria,1631
Burkina Faso,100
Burundi,97
Cambodia,358
Cameroon,215
Canada,9442
Cape Verde,5
Central African Rep.,27
Chad,53
Chile,1105
China,88142
Colombia,1749
Comoros,12
"Congo, Dem. Rep.",128
"Congo, Rep.",37
Costa Rica,181
Cote d'Ivoire,219
Croatia,1516
Cuba,955
Cyprus,123
Czech Rep.,4374
Denmark,1828
Djibouti,12
Dominican Rep.,354
Ecuador,346
Egypt,1042
El Salvador,97
Equatorial Guinea,4
Eritrea,69
Estonia,282
Ethiopia,1316
Fiji,10
Finland,1031
France,19229
French Polynesia,31
Gabon,24
Gambia,7
Georgia,339
Germany,31756
Ghana,316
Greece,1937
Guam,11
Guatemala,255
Guinea,75
Guinea-Bissau,19
Guyana,37
Haiti,249
Honduras,140
Hungary,3977
Iceland,64
India,19508
Indonesia,9678
Iran,2046
Iraq,356
Ireland,1075
Israel,1424
Italy,20457
Jamaica,157
Japan,57764
Jordan,144
Kazakhstan,577
Kenya,606
"Korea, Dem. Rep.",2537
"Korea, Rep.",5650
Kuwait,61
Kyrgyzstan,86
Laos,114
Latvia,372
Lebanon,60
Lesotho,30
Liberia,37
Libya,101
Lithuania,615
Luxembourg,146
"Macedonia, FYR",342
Madagascar,295
Malawi,74
Malaysia,1509
Mali,171
Malta,77
Mauritania,42
Mauritius,60
Mexico,2790
Moldova,567
Mongolia,32
Morocco,617
Mozambique,55
Myanmar,895
Namibia,22
Nepal,366
New Zealand,1358
Nicaragua,67
Niger,127
Nigeria,2021
Norway,1573
Oman,45
Pakistan,2581
Panama,144
Papua New Guinea,105
Paraguay,147
Peru,1072
Philippines,4198
Poland,7671
Portugal,2826
Puerto Rico,611
Qatar,29
Romania,3429
Russia,21851
Rwanda,70
Samoa,7
Saudi Arabia,695
Senegal,66
Serbia and Montenegro,2100
Sierra Leone,70
Singapore,772
Slovak Republic,1745
Slovenia,628
Solomon Islands,12
Somalia,144
South Africa,1464
Spain,12418
Sri Lanka,480
Sudan,524
Suriname,15
Swaziland,11
Sweden,2761
Switzerland,2670
Syria,720
Tajikistan,52
Tanzania,424
Thailand,2744
Netherlands,4940
Togo,69
Trinidad and Tobago,89
Tunisia,257
Turkey,2545
Turkmenistan,32
Uganda,382
Ukraine,8472
United Arab Emirates,220
United Kingdom,19407
United States,85263
Uruguay,854
Uzbekistan,313
Vanuatu,2
Venezuela,968
Vietnam,3428
"Yemen, Rep.",294
Zambia,165
Zimbabwe,216
