Antigua and Barbuda,,,,,,,,,,,,,,,,,,,"37,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,000",,,,,,,,,,"37,000",,,,,,,,,,"35,000",,,,,,,,,,"35,000",,,,,,,,,,"37,000",,,,,,,,,,"35,000",,,,,,,,,,"32,000",,,,,,,,,,"30,000",,,,,,,,,,,,,,,,,,,,,,,,,"42,000",,,,"46,301","48,316","49,906","51,117","52,002","52,625","53,061","53,393","53,711","54,107","54,657","55,408","56,362","57,472","58,653","59,844","61,032","62,226","63,401","64,528","65,587","66,554","67,419","68,182","68,848","69,420","69,910","70,301","70,533","70,525","70,228","69,639","68,803","67,792","66,701","65,614","64,539","63,510","62,669","62,192","62,202","62,754","63,802","65,238","66,895","68,642","70,450","72,322","74,190","75,985","77,656","79,165","80,507","81,716","82,838","83,916","84,952","85,935","86,881","87,802","88,710","89,612","90,510","91,404"
Argentina,,,,,,,,,,,,,,,,,,,"534,000",,,,,,,,,,,,,,,,,,,,"534,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,100,000",,,,,,,,,,,,,,,,,,,,"1,796,000",,,,,,,,,,,,,,,,,,,,"3,376,000",,,,,,,,,,"4,693,000","4,873,000","5,060,000","5,254,000","5,455,000","5,664,000","5,881,000","6,107,000","6,341,000","6,584,000","6,836,000","7,098,000","7,370,000","7,653,000","7,885,000","8,072,000","8,226,000","8,374,000","8,518,000","8,672,000","8,861,000","9,092,000","9,368,000","9,707,000","10,054,000","10,358,000","10,652,000","10,965,000","11,282,000","11,592,000","11,896,000","12,167,000","12,402,000","12,623,000","12,834,000","13,044,000","13,260,000","13,490,000","13,724,000","13,984,000","14,169,000","14,402,000","14,638,000","14,877,000","15,130,000","15,390,000","15,654,000","15,942,000","16,307,000","16,737,000","17,150,335","17,506,378","17,865,382","18,223,955","18,579,614","18,930,778","19,276,813","19,617,988","19,955,368","20,290,620","20,625,451","20,961,000","21,297,317","21,633,126","21,966,478","22,296,628","22,622,012","22,944,941","23,273,148","23,616,971","23,983,358","24,376,109","24,791,983","25,222,223","25,654,154","26,078,731","26,492,716","26,899,177","27,303,001","27,711,808","28,131,040","28,561,561","29,001,060","29,447,973","29,899,743","30,354,240","30,810,984","31,269,799","31,729,130","32,187,173","32,642,442","33,093,579","33,540,023","33,982,035","34,420,352","34,855,160","35,287,113","35,714,929","36,134,642","36,541,029","36,930,709","37,302,116","37,657,340","38,001,251","38,340,778","38,681,174","39,023,850","39,368,066","39,714,298","40,062,470","40,412,376","40,764,561","41,118,986","41,473,982"
Armenia,,,,,,,,,,,,,,,,,,,"413,326",,,,,,,,,,,,,,,,,,,,"413,326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,353,506","1,382,982","1,419,913","1,463,017","1,511,188","1,563,508","1,619,242","1,677,837","1,738,902","1,802,171","1,867,396","1,934,239","2,002,170","2,070,427","2,138,133","2,204,650","2,269,475","2,332,624","2,394,635","2,456,370","2,518,408","2,580,894","2,643,464","2,705,584","2,766,495","2,825,650","2,882,831","2,938,181","2,991,954","3,044,564","3,096,298","3,145,885","3,192,877","3,239,212","3,287,588","3,339,147","3,396,511","3,457,054","3,510,439","3,542,720","3,544,695","3,512,051","3,449,940","3,370,373","3,290,540","3,223,173","3,172,185","3,134,836","3,109,101","3,090,624","3,076,098","3,065,810","3,061,067","3,060,554","3,062,612","3,065,954","3,069,844","3,074,181","3,079,087","3,084,979","3,092,072","3,100,236","3,108,972","3,117,722"
Aruba,,,,,,,,,,,,,,,,,,,"19,286",,,,,,,,,,,,,,,,,,,,"19,286",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,066","38,263","38,966","40,151","41,765","43,729","45,935","48,244","50,500","52,536","54,209","55,436","56,227","56,698","57,031","57,362","57,714","58,052","58,388","58,725","59,066","59,439","59,849","60,238","60,524","60,654","60,589","60,366","60,108","59,980","60,099","60,570","61,347","62,208","62,833","63,030","62,645","61,830","61,069","61,026","62,147","64,642","68,286","72,573","76,762","80,323","83,069","85,161","86,827","88,442","90,271","92,363","94,596","96,875","99,046","100,996","102,711","104,225","105,526","106,612","107,488","108,141","108,587","108,883"
Australia,"450,000",,,,,,,,,,,,,,,,,,"351,014",,,,,,,,,,,,,,,,,,,,"334,000","331,000","329,000","329,000","332,000","333,000","330,000","328,000","326,000","326,000","330,000","333,000","338,000","349,000","354,000","358,000","367,000","373,000","388,000","403,000","420,000","448,000","465,000","472,000","482,000","494,000","505,000","518,000","538,000","576,000","605,000","636,000","710,000","795,000","887,000","983,000","1,065,000","1,156,000","1,235,000","1,279,000","1,326,000","1,346,000","1,382,000","1,432,000","1,495,000","1,558,000","1,609,000","1,647,000","1,700,000","1,750,000","1,775,000","1,675,000","1,722,000","1,769,000","1,822,000","1,874,000","1,929,000","1,995,000","2,062,000","2,127,000","2,197,000","2,269,000","2,348,000","2,447,000","2,556,000","2,650,000","2,741,000","2,835,000","2,932,000","3,022,000","3,107,000","3,196,000","3,274,000","3,334,000","3,395,000","3,460,000","3,523,000","3,586,000","3,642,000","3,691,000","3,741,000","3,795,000","3,850,000","3,896,000","3,946,000","4,004,000","4,062,000","4,127,000","4,197,000","4,278,000","4,375,000","4,500,000","4,661,000","4,821,000","4,933,000","4,971,000","4,955,000","4,950,000","5,032,000","5,193,000","5,358,000","5,461,000","5,574,000","5,697,000","5,819,000","5,943,000","6,064,000","6,188,000","6,304,000","6,396,000","6,469,000","6,527,000","6,579,000","6,631,000","6,682,000","6,732,000","6,783,000","6,841,000","6,904,000","6,971,000","7,042,000","7,111,000","7,173,000","7,236,000","7,309,000","7,389,000","7,474,000","7,578,000","7,715,000","7,919,000","8,177,344","8,398,540","8,604,679","8,804,552","9,004,634","9,209,085","9,419,635","9,635,700","9,854,726","10,072,762","10,286,184","10,493,531","10,697,112","10,903,699","11,122,567","11,359,763","11,617,580","11,892,163","12,175,746","12,457,299","12,728,362","12,987,847","13,236,895","13,472,175","13,690,285","13,889,696","14,067,994","14,227,905","14,379,565","14,536,839","14,709,918","14,901,610","15,109,659","15,332,790","15,567,927","15,812,088","16,066,496","16,330,369","16,596,096","16,853,690","17,096,153","17,320,633","17,529,469","17,727,413","17,921,818","18,118,416","18,319,637","18,525,153","18,734,878","18,947,894","19,164,351","19,382,188","19,604,051","19,840,120","20,103,822","20,403,520","20,744,295","21,119,988","21,513,817","21,902,300","22,268,384","22,605,732","22,918,688","23,213,944"
Austria,"2,500,000",,,,,,,,,,,,,,,,,,"3,205,587",,,,,,,,,,,,,,,,,,,,"3,369,000","3,386,000","3,402,000","3,419,000","3,436,000","3,452,000","3,469,000","3,486,000","3,504,000","3,521,000","3,538,000","3,555,000","3,573,000","3,590,000","3,608,000","3,626,000","3,614,000","3,662,000","3,680,000","3,698,000","3,716,000","3,739,000","3,762,000","3,785,000","3,808,000","3,831,000","3,855,000","3,878,000","3,902,000","3,926,000","3,950,000","3,978,000","4,006,000","4,035,000","4,063,000","4,092,000","4,120,000","4,150,000","4,178,000","4,206,000","4,235,000","4,263,000","4,292,000","4,321,000","4,350,000","4,380,000","4,409,000","4,439,000","4,469,000","4,499,000","4,520,000","4,562,000","4,604,000","4,646,000","4,688,000","4,730,000","4,772,000","4,815,000","4,857,000","4,899,000","4,941,000","4,985,000","5,030,000","5,075,000","5,121,000","5,166,000","5,212,000","5,257,000","5,303,000","5,348,000","5,394,000","5,446,000","5,504,000","5,563,000","5,622,000","5,680,000","5,739,000","5,798,000","5,856,000","5,915,000","5,973,000","6,035,000","6,099,000","6,164,000","6,228,000","6,292,000","6,357,000","6,421,000","6,485,000","6,550,000","6,614,000","6,669,000","6,724,000","6,767,000","6,806,000","6,843,000","6,825,000","6,785,000","6,727,000","6,420,000","6,455,000","6,504,000","6,528,000","6,543,000","6,562,000","6,582,000","6,603,000","6,623,000","6,643,000","6,664,000","6,684,000","6,705,000","6,725,000","6,746,000","6,760,000","6,761,000","6,758,000","6,755,000","6,753,000","6,653,000","6,705,000","6,745,000","6,783,000","6,808,000","6,834,000","6,799,000","7,000,000","6,971,000","6,956,000","6,943,000","6,936,445","6,930,746","6,929,474","6,931,618","6,936,580","6,944,174","6,954,658","6,968,701","6,987,299","7,011,632","7,042,634","7,080,528","7,124,432","7,172,179","7,220,812","7,268,015","7,312,775","7,355,039","7,394,601","7,431,574","7,465,908","7,497,731","7,526,469","7,550,638","7,568,347","7,578,498","7,580,564","7,575,669","7,566,450","7,556,551","7,548,798","7,544,359","7,543,194","7,545,472","7,550,960","7,559,621","7,570,906","7,585,345","7,605,095","7,632,984","7,670,513","7,719,577","7,778,255","7,839,625","7,894,229","7,935,624","7,960,464","7,971,553","7,976,117","7,984,694","8,004,712","8,038,480","8,083,059","8,134,235","8,185,553","8,232,196","8,273,208","8,309,783","8,341,806","8,369,639","8,393,644","8,413,429","8,428,915","8,441,263"
Azerbaijan,,,,,,,,,,,,,,,,,,,"879,960",,,,,,,,,,,,,,,,,,,,"879,960",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,895,997","2,964,962","3,044,695","3,132,625","3,226,823","3,326,002","3,429,548","3,537,490","3,650,388","3,769,151","3,894,494","4,026,358","4,163,396","4,302,765","4,440,733","4,574,500","4,702,919","4,826,262","4,944,932","5,059,921","5,172,002","5,281,238","5,387,375","5,490,572","5,591,016","5,688,997","5,784,587","5,878,259","5,971,198","6,064,905","6,160,502","6,258,490","6,358,780","6,461,139","6,565,062","6,670,151","6,775,858","6,882,160","6,989,708","7,099,449","7,211,692","7,327,570","7,445,925","7,562,075","7,669,735","7,764,798","7,845,310","7,913,692","7,975,648","8,039,312","8,110,723","8,191,464","8,280,252","8,376,733","8,479,668","8,587,902","8,701,719","8,821,012","8,943,600","9,066,604","9,187,783","9,306,023","9,421,233","9,533,445"
Bahamas,,,,,,,,,,,,,,,,,,,"27,350",,,,,,,,,,,,,,,,,,,,"27,350",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,000",,,,,,,,,,"35,000",,,,,,,,,,"39,000",,,,,,,,,,"44,000",,,,,,,,,,"48,000",,,,,,,,,,"54,000",,,,,,,,,,"56,000",,,,,,,,,,"53,000",,,,,,,,,,"60,000",,,,,,,,,,,,"69,000",,,,,,,"79,088","79,982","81,426","83,368","85,773","88,616","91,890","95,601","99,765","104,405","109,527","115,112","121,090","127,340","133,709","140,063","146,379","152,623","158,644","164,263","169,367","173,875","177,849","181,490","185,091","188,870","192,885","197,090","201,474","205,990","210,600","215,330","220,188","225,083","229,899","234,553","238,989","243,236","247,409","251,671","256,128","260,845","265,761","270,701","275,426","279,774","283,677","287,217","290,571","293,988","297,651","301,606","305,801","310,201","314,739","319,358","324,066","328,861","333,661","338,358","342,877","347,176","351,275","355,233"
Bahrain,,,,,,,,,,,,,,,,,,,"64,474",,,,,,,,,,,,,,,,,,,,"64,474",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64,474",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81,882",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115,612","116,860","119,567","123,402","128,072","133,321","138,929","144,713","150,526","156,258","161,825","167,179","172,294","177,170","181,833","186,351","190,734","195,111","199,818","205,291","211,878","219,532","228,255","238,468","250,683","265,160","282,245","301,559","321,751","340,980","357,957","372,074","383,785","394,164","404,829","416,929","430,845","446,142","462,184","477,995","492,891","506,685","519,696","532,362","545,329","559,069","574,914","592,986","611,237","626,765","638,193","642,510","642,070","647,164","671,760","724,807","811,410","925,733","1,052,359","1,169,578","1,261,835","1,323,535","1,359,485","1,377,273"
Bangladesh,"15,789,473",,,,,,,,,,,,,,,,,,"19,227,358",,,,,,,,,,,,,,,,,,,,"20,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,721,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,786,000",,,,,,,,,,,,,,,,"34,427,000",,,,,,,,,,,,"38,173,021",,,,,"37,894,678",,,,"37,894,678","39,112,507","40,207,573","41,257,838","42,322,978","43,444,382","44,644,395","45,927,072","47,280,463","48,680,410","50,101,943","51,531,438","52,977,254","54,474,293","56,071,080","57,791,778","59,681,186","61,702,785","63,703,327","65,474,474","66,881,158","67,849,312","68,461,849","68,933,357","69,567,500","70,582,168","72,053,923","73,915,723","76,066,342","78,342,736","80,624,423","82,883,616","85,156,396","87,459,802","89,828,434","92,283,598","94,825,499","97,429,290","100,062,322","102,681,627","105,256,026","107,768,749","110,225,555","112,645,460","115,059,015","117,486,952","119,928,682","122,370,403","124,803,351","127,214,841","129,592,275","131,944,584","134,266,428","136,514,768","138,633,401","140,587,922","142,353,501","143,956,805","145,478,300","147,030,145","148,692,131","150,493,658","152,408,774","154,393,847"
Barbados,,,,,,,,,,,,,,,,,,,"81,729",,,,,,,,,,,,,,,,,,,,"81,729",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"136,000",,,,,,,,,,"153,000",,,,,,,,,,"162,000",,,,,,,,,,"172,000",,,,,,,,,,"183,000",,,,,,,,,,"196,000",,,,,,,,,,"172,000",,,,,,,,,,"157,000",,,,,,,,,,,,,,,,,,,,,,,,,"194,000",,,,"210,995","215,673","219,587","222,747","225,194","226,999","228,265","229,123","229,728","230,248","230,831","231,574","232,490","233,496","234,455","235,271","235,912","236,443","236,974","237,657","238,593","239,841","241,345","242,949","244,433","245,646","246,523","247,128","247,589","248,101","248,796","249,716","250,809","252,017","253,244","254,419","255,532","256,602","257,621","258,588","259,501","260,351","261,136","261,885","262,637","263,416","264,237","265,088","265,941","266,758","267,511","268,192","268,813","269,389","269,947","270,503","271,062","271,618","272,180","272,750","273,331","273,925","274,530","275,141"
Belarus,,,,,,,,,,,,,,,,,,,"2,355,081",,,,,,,,,,,,,,,,,,,,"2,355,081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,745,003","7,717,670","7,710,974","7,724,055","7,755,530","7,803,500","7,865,511","7,938,588","8,019,355","8,104,231","8,190,006","8,274,466","8,356,938","8,438,517","8,521,413","8,607,003","8,695,396","8,785,093","8,874,033","8,959,479","9,039,503","9,113,454","9,181,971","9,246,050","9,307,285","9,367,004","9,425,089","9,481,560","9,538,046","9,596,589","9,658,500","9,724,106","9,792,555","9,862,430","9,931,687","9,998,503","10,062,440","10,122,880","10,177,584","10,223,861","10,259,700","10,284,522","10,298,479","10,301,336","10,293,127","10,274,231","10,244,354","10,204,382","10,157,409","10,107,518","10,057,810","10,009,810","9,963,383","9,917,927","9,872,110","9,825,102","9,776,823","9,728,228","9,680,690","9,636,016","9,595,421","9,559,441","9,527,498","9,498,290"
