Female 10-14 years (%),1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
Madagascar,11.25126135,10.68048671,10.61273528,12.12014134,12.31007752,12.31142241,12.38006085,12.89792565,12.82415631,11.52908925,12.31392008,12.71493213,12.75333663,12.20149904,11.70039544,11.22562674,10.75262028,10.24263432,9.724369569,9.227563626,8.758546909
Malawi,11.93029491,12.10462287,12.39082969,11.86440678,12.06823028,12.15671915,12.35569423,12.29200215,12.61186264,12.17611533,11.80311401,12.81604185,13.36206897,13.05407801,12.56937007,12.33468753,12.12756052,11.70834801,11.10322123,10.47142261,9.934655001
Malaysia,12.07012812,10.66744389,11.88811189,12.95900939,13.2514424,13.07060755,12.13052385,11.51374968,10.84323839,11.24161074,10.62341523,10.24746193,9.435472137,8.970637867,8.3712696,7.900406991,7.398936474,6.837043144,6.322724616,6.150506512,6.024279211
Maldives,10.81081081,9.756097561,8.695652174,12.24489796,12.5,12.30769231,11.84210526,11.36363636,12.38095238,14.04958678,14.07407407,13.19444444,9.554140127,7.784431138,7.777777778,7.772020725,7.462686567,7.109004739,6.422018349,5.752212389,5.676855895
Mali,11.24459395,11.71011931,11.39291465,11.00513573,11.82183523,11.92800488,12.27336123,12.28114692,12.05510907,12.65297656,12.91533696,12.65020027,12.22189261,12.23439356,12.49408983,12.31064647,11.80582524,11.21578386,10.58140486,10.12639068,9.760394644
Malta,10.12658228,9.87654321,9.81595092,10.42944785,10.12658228,8.227848101,6.626506024,7.428571429,7.692307692,7.329842932,7.179487179,6.403940887,5.825242718,4.830917874,4.265402844,4.245283019,4.672897196,4.672897196,4.245283019,4.285714286,3.846153846
Martinique,10.43478261,9.448818898,10.88435374,12.57861635,12.4260355,14.11764706,11.9047619,9.714285714,7.52688172,7.772020725,7.425742574,7.211538462,6.542056075,5.963302752,5.479452055,5.504587156,5.429864253,5.069124424,5.069124424,4.716981132,4.854368932
Mauritania,12.38670695,12.23404255,12.09302326,11.22244489,12,12.23564955,12.22076216,12.39954076,12.53791709,12.42236025,12.1989122,11.79661017,11.58720579,11.47986942,11.26550868,10.86261981,10.10570825,9.459992117,8.980044346,8.624301676,8.250166334
Mauritius,12.19512195,12.54355401,12.38670695,12.73209549,13.52657005,14.60176991,12.21995927,11.15459883,9.885931559,8.833922261,7.960199005,8.571428571,7.834101382,6.932153392,6.17816092,6.293706294,6.215469613,5.986394558,5.834464043,5.563093623,5.427408412
Mayotte,33.33333333,16.66666667,12.5,16.66666667,12.5,14.28571429,15.38461538,14.70588235,13.63636364,13.1147541,12.16216216,12.64367816,13,11.50442478,9.523809524,9.285714286,9.150326797,8.536585366,8.045977011,6.989247312,6.666666667
Mexico,11.0346311,11.43209877,11.29803901,12.71380471,12.90558204,12.71178044,12.98746417,13.5350569,12.41469504,11.15002919,10.47247542,10.16587012,9.220363119,8.493202031,7.76261713,7.06948448,6.377863602,6.020779142,5.839086684,5.588972055,5.307932486
"Micronesia, Fed. Sts.",13.33333333,11.11111111,10,12,14.28571429,12.90322581,13.88888889,14.28571429,13.04347826,13.7254902,12.96296296,12.96296296,12.72727273,11.11111111,10.71428571,9.836065574,9.677419355,9.677419355,7.936507937,8.474576271,6.557377049
Moldova,9.847878303,7.571428571,6.821026283,9.53724605,10.66387872,9.680589681,7.80141844,7.813911472,8.092738408,8.862433862,9.252336449,7.817258883,5.380927011,4.623004953,5.521126761,5.834777585,5.661501788,5.077399381,4.562982005,4.554588078,4.901960784
Mongolia,11.62790698,11.80555556,11.7768595,11.83970856,11.8858954,12.15469613,12.18335344,12.21052632,12.03953279,11.98237885,13.10116086,10.73094868,8.565153734,7.256392536,7.565789474,7.440100883,7.203907204,6.849315068,6.198830409,5.648414986,5.542857143
Montenegro,11.53846154,9.417040359,10.37344398,10.72796935,10.56603774,10.07194245,8.620689655,8.30449827,8.445945946,8.387096774,8.024691358,6.603773585,6.603773585,5.974842767,5.625,5.607476636,5.590062112,5.642633229,5.362776025,5.396825397,5.128205128
Morocco,12.15914171,12.22112537,12.20980224,11.8847539,12.39853365,13.35489834,12.08588957,12.14701927,11.84273999,12.28419655,11.38875541,10.24150846,9.056718229,8.205245415,8.182260945,8.040097143,7.618431529,7.014240888,6.456477685,6.106305223,5.928564904
Mozambique,11.29326047,11.36044881,11.27877238,11.31378435,11.56237049,11.73648275,11.67365366,12.03866432,13.15417256,11.80280677,11.72748365,11.73080498,12.11894053,12.92712428,12.54234944,11.9641267,11.45459888,11.06920302,10.73110793,10.31355523,9.823263461
Myanmar,9.851988899,9.011932175,9.616469261,12.22942811,12.0353717,11.70318395,11.69259783,11.9877482,11.50070126,11.36066976,10.22404811,9.246117036,8.328495685,8.115963357,7.90066132,7.595880201,7.099697885,6.590028499,6.216640502,5.987746008,5.857445307
Namibia,10.20408163,10.62271062,11.18421053,11.88405797,11.89873418,11.81619256,12.2605364,13.19796954,12.56906077,12.07729469,12.23175966,12.42661448,11.42857143,10.84634347,10.57838661,10.18518519,9.852546917,9.496494583,9.00243309,8.513119534,8.141493543
Nepal,12.13932935,12.12049336,10.92708109,11.44519884,11.63755836,11.78280265,11.83044841,11.93202362,12.06731281,11.84100806,11.70751634,11.8296069,11.69816343,10.6879082,9.443602268,8.976558033,8.811962907,8.457665904,7.900912647,7.341088492,6.916126969
Netherlands,7.962160032,8.302446256,9.994794378,8.751420685,8.635737253,8.760932945,8.389450056,7.061876793,5.81779717,5.672941478,5.931360358,5.955846676,5.812983919,5.793184489,5.324208329,5.089991975,5.1346132,5.301232056,5.347654042,5.31636942,5.211428571
Netherlands Antilles,8.771929825,9.523809524,11.42857143,12.16216216,12.5,12.04819277,10,8.602150538,8.080808081,7.920792079,7.368421053,8,6.603773585,6.194690265,6.194690265,5.357142857,5.172413793,4.504504505,4.587155963,3.80952381,3.883495146
New Caledonia,10,9.375,11.11111111,11.62790698,11.76470588,11.47540984,13.04347826,11.84210526,10.84337349,9.473684211,9.433962264,9.322033898,8.73015873,7.352941176,6.944444444,6.622516556,6.832298137,6.547619048,5.780346821,5.555555556,5.405405405
New Zealand,7.586933614,8.388312912,9.83884648,9.694656489,10.29098652,10.09055627,9.412507896,8.803885853,7.351225204,6.90948045,7.328244275,7.286673058,6.516750803,6.261022928,6.199575372,6.075533662,5.908183633,5.73546625,5.513016845,5.388093444,5.359136584
Nicaragua,11.98156682,11.60949868,10.36036036,13.38506305,13.83333333,12.90322581,12.63871763,13.10679612,13.35583414,13.43028229,12.69035533,12.55915544,11.1866712,9.974747475,9.58296362,9.121432569,8.515750133,7.879876797,7.297633873,6.845310597,6.440759433
Niger,12.9303749,13.83050847,13.31343284,11.20913337,11.68539326,12.24648986,12.52525253,12.514518,12.68097853,12.64661975,12.53169142,12.55153459,12.58194655,12.68461297,13.79551821,13.41114292,13.03219428,12.81043697,12.71018793,12.52447717,12.05106913
Nigeria,11.38929011,11.36231603,11.06457243,11.64866134,11.73588999,11.71519634,11.53917935,11.90587248,12.4744627,12.62132419,12.37143086,12.12685242,12.02306279,12.06520622,12.10346155,11.67188802,10.96164269,10.25957563,9.747816899,9.381599015,9.018831906
Norway,6.375227687,7.317073171,8.56983862,7.873594001,7.700205339,7.53968254,7.86407767,7.285714286,6.05778192,5.762250454,6.227915194,6.589644844,6.349856616,5.905667856,5.837173579,5.582433941,5.531453362,5.606488011,5.563234278,5.434782609,5.321285141
Oman,11.65919283,11.64658635,11.92982456,12.57668712,12.63157895,12.33480176,12.05673759,12.14285714,13.1127451,14.47811448,13.35311573,12.4668435,11.79245283,10.02824859,9.341010877,9.309133489,8.943089431,8.400809717,7.740086001,7.175295186,6.721595837
Pakistan,10.27430877,11.30504164,11.11211045,11.15685961,11.25669007,11.48773647,12.16436958,12.29855449,11.9630136,12.43017871,13.10994764,12.18352461,11.30968318,10.79591018,10.55898925,10.36110554,9.727822191,9.039075018,8.457906893,8.05382877,7.746410141
Panama,11.03117506,11.69102296,11.77536232,12.06896552,12.38095238,12.67772512,12.70833333,12.22014925,11.00840336,10.36308623,10.06849315,9.443402126,9.252873563,8.930481283,8.408408408,7.866227037,7.468694097,7.142857143,6.853839802,6.490384615,6.147220047
Papua New Guinea,11.41176471,11.41304348,11.77644711,12.19730942,12.64090177,12.52684324,14.20947298,14.1536684,12.4120603,11.95462478,11.70454545,11.74318031,12.06845677,11.50793651,11.03382106,10.49517967,9.88700565,9.486314211,9.097295399,8.658152264,8.203186622
Paraguay,12.55006676,12.33842538,12.61633919,13.37579618,13.09236948,13.03724928,12.73644388,11.57837247,11.71428571,12.38416175,12.07418622,11.43835616,10.78462019,10.17826337,9.605122732,9.081811359,8.547815821,8.001798157,7.544729468,7.14879468,6.821392533
Peru,11.53338612,11.22211896,11.44480519,11.9001582,12.16009777,12.48172272,12.25746485,12.04571193,11.89707645,11.20429386,10.95414544,10.46411069,9.787262965,9.188980929,8.673686773,7.993049522,7.462686567,7.053031519,6.701995012,6.376929326,6.080271565
Philippines,11.65058203,11.68831169,11.61084766,12.94881589,12.88120665,12.78227933,12.54924973,12.18153158,12.06489771,11.81320265,11.70836794,11.35945678,10.64411303,9.972063165,9.65945638,9.155292742,8.703403566,8.239152527,7.782754759,7.381111285,7.026513064
Poland,8.865630291,6.964260489,9.341090339,10.54810604,10.07022973,7.762766201,6.754756291,7.314129807,8.082928078,8.343007117,7.214307366,6.09131911,4.91345617,4.380194789,4.599117134,4.674743903,4.528101803,4.19793366,3.902575588,3.830796829,3.968587015
Portugal,8.986703347,8.480644439,9.002380437,8.577494692,8.817062445,8.832147342,8.270825109,8.090926604,7.623839009,6.342494715,5.328798186,4.943035649,4.842790025,4.908306365,4.629796433,4.406964091,4.204753199,4.061288536,4.076290202,4.183304811,4.265219077
Puerto Rico,12.04710145,12.74336283,13.33892617,11.66666667,11.9047619,10.83776596,10.12195122,9.780092593,9.190974133,8.19843342,7.575757576,7.227138643,6.727534839,5.838041431,5.658627087,5.601469238,5.481955231,5.316223648,5.166051661,4.981378026,4.896421846
Qatar,9.090909091,13.33333333,10,11.53846154,13.15789474,14.03508772,12.04819277,10.25641026,11.11111111,11.11111111,11.1627907,8.786610879,8.894878706,9.692671395,9.713024283,10.20408163,9.923664122,8.944543828,8.389261745,8.056872038,7.969924812
Reunion,10.85271318,10,11.49425287,13.63636364,13.44537815,13.65461847,12.79069767,10.56338028,10.03236246,9.705882353,9.214092141,8.436724566,7.906976744,8.149779736,7.740585774,7.185628743,6.936416185,6.67903525,6.352087114,6.25,5.975395431
Romania,9.746565609,7.481102712,8.148541114,9.06002265,8.507954986,6.387910254,8.739331437,8.04587714,8.1731587,7.070532237,7.497350759,5.273595961,4.975215715,4.792600897,4.827651876,4.692053623,4.524661893,4.264870932,4.112463282,4.135989606,4.245547216
Russia,10.38329666,5.852364438,7.248013006,8.718052038,9.171418515,7.948401263,6.098702688,6.45324807,6.746908408,7.415810086,7.552989965,5.20131824,4.163081607,4.571106095,5.039591909,5.271250647,5.072661282,4.64207219,4.355149547,4.481622069,4.859166264
Rwanda,12.22627737,12.2611465,12.15846995,12.20715166,12.50654108,12.67353336,12.23659889,11.34639697,11.70097508,14.51271186,14.70374849,11.74193548,11.31042296,11.57859864,11.98821797,12.32385004,11.64059658,10.60993223,9.864049882,9.556249409,9.40760389
Saint Lucia,11.62790698,11.62790698,10.86956522,12,13.20754717,13.79310345,13.55932203,12.5,11.11111111,10.66666667,11.11111111,10.46511628,9.090909091,7.692307692,7.216494845,6.930693069,6.796116505,6.542056075,6.542056075,5.405405405,5.405405405
Saint Vincent and the Grenadines,11.11111111,13.51351351,11.62790698,13.04347826,12.76595745,14.28571429,14,13.20754717,12.72727273,11.53846154,11.11111111,9.433962264,8.928571429,9.433962264,7.407407407,7.547169811,7.142857143,6.779661017,6.666666667,6.451612903,6.666666667
Samoa,13.15789474,12.76595745,11.11111111,14.51612903,14.28571429,15.06849315,13.33333333,11.84210526,12.82051282,11.25,12.04819277,12.79069767,14.11764706,12.79069767,10.22727273,8.988764045,9.677419355,9.782608696,10.63829787,9.677419355,7.777777778
Sao Tome and Principe,7.407407407,7.692307692,7.407407407,10,11.42857143,12.19512195,12.24489796,13.46153846,13.79310345,14.51612903,12.5,13.15789474,12.04819277,12.22222222,11,10.18518519,9.565217391,9.523809524,8.888888889,8.333333333,8.108108108
Saudi Arabia,11.42857143,11.51241535,11.63600199,11.70710941,11.7921147,12.10449927,12.0923913,12.01112463,13.22451238,13.45319281,13.1581781,12.36157123,11.20921628,10.51400106,9.635915686,9.153074028,8.658713995,8.084061135,7.460834497,6.825568797,6.32463303
Senegal,11.44278607,11.54992548,11.06020942,10.65527066,11.40906875,11.65210154,12.34745154,12.86730591,13.09904153,13.0304428,12.92462312,12.84985038,12.42868157,12.15220949,12.32441676,11.76275313,10.91680987,10.14304291,9.589276508,9.197337824,8.8144291
Serbia,8.896591566,7.107976126,9.211209133,9.473684211,8.00871038,7.428040854,7.315451119,7.323340471,7.433554817,7.430461,7.039499413,6.301424844,5.603534846,5.724652288,5.492501013,5.430788077,5.350895246,5.212876428,5.12605042,5.155517682,5.174280147
Sierra Leone,10.775428,11.05904405,11.18820468,10.68580542,10.96491228,11.22923588,11.40298507,11.77730193,12.11832061,12.25085075,11.95602382,11.52968037,11.96924106,12.496272,12.40954168,12.12121212,11.5613301,11.11111111,10.65482797,10.24456986,9.812340967
Singapore,12.12121212,11.00323625,10.69587629,12.92442497,13.82033564,12.48868778,9.712837838,8.558558559,6.675567423,6.365740741,6.613226453,7.692307692,6.356460324,4.754358162,3.86676876,3.714710253,4.001455075,4.291381176,4.320987654,3.982300885,3.658996605
Slovak Republic,8.366086468,8.145491803,8.9066918,10.45780969,9.372275501,8.333333333,7.312252964,8.212375859,8.640595903,7.972333455,7.305605787,6.340057637,5.059203445,4.501607717,4.739843193,4.872805446,4.708438971,4.416635996,4.132231405,4.032258065,4.176516942
Slovenia,8.181818182,7.625,8.606060606,8.588235294,7.540603248,7.477678571,7.074973601,7.084188912,7.250755287,6.633663366,5.98626104,4.8828125,4.343629344,4.222648752,4.584527221,4.789272031,4.619826756,4.390243902,4.137931034,4.170804369,4.417670683
Solomon Islands,12.5,14.58333333,11.11111111,12.5,12.98701299,12.08791209,12.96296296,13.84615385,13.15789474,12.64367816,12.12121212,12.28070175,12.01550388,11.45833333,10.97178683,10.28571429,9.660574413,9.268292683,8.636363636,8.405172414,8.008213552
Somalia,11.41352063,10.76197958,11.0252809,12.22707424,12.13618891,12.1037464,12.22734255,12.60504202,13.02521008,11.32018209,11.8875502,11.69909824,12.17391304,12.43293247,12.32142857,12.18745535,11.89482998,11.72227232,11.48888663,11.09470186,10.52943166
South Africa,10.80372743,10.98130841,11.01529263,11.69977925,11.95363652,11.749651,12.06542568,12.12816026,11.81318681,11.39427428,10.94941702,10.1634509,9.700238402,9.712560202,9.44289903,9.271572104,8.833588008,8.483170311,8.214145593,7.972915485,7.697730156
Spain,7.864935782,8.254685631,8.305160426,7.892664607,8.485654789,8.575971925,8.435310114,8.225616921,7.722592368,6.178489703,5.09588241,4.644783762,4.346879219,4.709642151,5.077932732,5.15802269,4.851015983,4.454440508,4.314220364,4.47334404,4.77326036
Sri Lanka,11.03982892,11.49342891,12.35009468,12.08403049,12.55767963,11.77695167,11.38828633,10.7133886,10.70511324,10.16855789,8.987570381,7.878481013,6.896219136,7.725798981,7.663248786,7.277866101,6.6322964,6.005562315,5.742126327,5.74057844,5.698284292
Sudan,11.73535792,11.87258687,12.09842789,11.80828546,11.89304244,11.90612479,12.08447399,12.249499,12.30803472,12.25221701,12.0625036,12.11175277,12.01380468,11.37236692,10.81445523,10.23571657,9.755855826,9.347355397,8.934407096,8.489467849,8.053744633
Suriname,11.11111111,10.48387097,11.72413793,12.5748503,14.36170213,14.91712707,13.88888889,11.41304348,10,10.69767442,9.956709957,8.870967742,9.615384615,9.090909091,7.746478873,7.482993197,6.976744186,6.818181818,6.709265176,6.109324759,5.769230769
Swaziland,11.42857143,11.25,12.22222222,12.25490196,12.39316239,12.17712177,12.61829653,12.6344086,12.25382932,13.29365079,14.13237925,13.66782007,12.39804241,11.46788991,11.25541126,11.27922971,11.24338624,10.6870229,10.07371007,9.642857143,9.375
Sweden,6.274843839,7.658523195,7.92,6.766528926,6.406754408,6.658566221,6.77480916,6.385998108,5.587624105,5.442329227,6.248605222,6.534090909,5.064102564,5.258747119,5.641025641,5.545509343,5.614867537,5.604374146,5.386100386,5.246089279,5.297888386
Switzerland,6.206329634,7.269914927,7.577413479,7.256990679,7.151898734,7.6,7.299045273,6.029544769,5.295315682,5.469183787,5.576713819,5.603788477,5.144032922,4.737903226,4.663212435,4.593810445,4.721233689,4.806346244,4.835367258,4.793275784,4.802513465
Syria,11.66077739,11.25451729,11.37671536,12.97134238,12.9258198,13.01663983,13.06397306,13.1220876,13.66518706,14.36861011,13.49798264,11.32593767,10.08886096,10.45345271,10.75384615,10.14657749,8.902925532,7.925874914,7.323157332,6.994833362,6.63968497
Tajikistan,12.29404309,7.960741549,8.262910798,10.47693511,12.53351206,13.25301205,12.38095238,12.01044386,11.28185907,12.26186353,13.74269006,12.88269172,11.61362367,10.40183113,9.932227156,9.906582663,9.524784924,8.727059742,7.823639775,7.137667999,6.67844523
Tanzania,12.15215726,12.24261415,12.43916683,11.94080054,12.17818918,12.27788746,12.37298899,12.47846196,12.60602288,12.57354399,12.61119833,12.35204082,12.14671746,12.42278918,12.82292472,12.82539494,12.24148014,11.62612526,11.10217566,10.65645514,10.20247077
Thailand,12.53042547,10.86186541,11.1175659,12.06283898,12.45818496,12.94793298,12.99537999,11.57112126,10.22423731,9.131307811,8.274708981,7.797987038,6.977684113,6.63315454,6.492971667,6.334780615,6.080451508,5.870381139,5.710063856,5.619970352,5.589482386
Timor-Leste,11.57407407,11.50442478,11.69354839,11.39705882,11.70568562,11.74698795,13.38028169,11.18012422,10.33519553,11.16504854,13.03258145,13.3744856,13.56521739,11.58357771,12.0754717,12.41830065,12.65580058,12.22222222,11.28165771,10.40221914,9.842271293
Togo,11.29271917,11.36986301,11.54328733,11.6359447,11.69429098,11.83574879,12.12765957,12.46308328,12.83987915,12.85140562,12.59901924,12.25231176,11.91588785,11.59760229,11.13721805,10.77844311,10.21410332,9.654545455,9.154093914,8.704646722,8.28313253
Tonga,13.04347826,14.81481481,12.5,12.5,13.33333333,15.2173913,14.58333333,13.33333333,10.86956522,12.5,12.5,12,11.76470588,12,11.11111111,10.71428571,8.928571429,8.620689655,10,9.836065574,8.474576271
Trinidad and Tobago,10.03134796,11.66666667,12.29314421,12.14128035,13.21138211,13.77952756,11.25461255,9.966216216,10.03236246,11.49068323,10.40723982,7.840236686,6.52173913,6.276747504,6.433566434,6.518723994,6.25,5.750350631,5.405405405,5.377906977,5.357142857
Tunisia,10.23176936,10.58581706,10.86644327,12.21879135,13.04012346,12.95169946,12.62166405,11.85410334,11.59812854,11.39755767,11.04228962,9.480122324,7.599844901,6.810631229,6.778464254,6.830926083,6.60720185,6.292461986,5.739795918,5.367008682,5.279698303
Turkey,11.15137998,10.19659026,10.78748652,12.06126356,11.92789353,12.31463572,11.70315236,12.07617095,11.76851885,11.15468266,9.778128031,9.488143354,8.968371896,8.021376957,7.66823535,7.24196355,6.826617179,6.431757742,6.100651323,5.906322028,5.756083666
Turkmenistan,11.32686084,7.658959538,8.364083641,10.3950104,12.5,13.13526192,12.0440468,11.70018282,11.24865447,11.42587347,12.27531784,11.49612719,8.987052551,8.798283262,8.454514711,8.209437621,7.685098407,6.885047012,6.25,6.075581395,6.041426928
Uganda,10.67698259,11.61377448,11.8112544,12.4473097,12.37894737,12.39729779,12.61402957,12.69008209,12.63477089,12.90383884,13.20816327,13.49222942,13.32859006,13.26530612,13.36597201,13.21087822,12.86218149,12.2977441,11.63419629,10.98461392,10.37706995
Ukraine,10.33397529,6.674639029,6.512155183,7.492899148,7.984717505,7.429553778,6.261496579,6.470609619,6.459407797,6.847564093,6.764997332,5.407973396,4.173472721,4.019319614,4.70364446,5.142755015,5.116559299,4.733471373,4.39697864,4.402450421,4.788352656
United Arab Emirates,11.76470588,12.82051282,11.62790698,11.47540984,10.71428571,9.87654321,9.17721519,10.28225806,10.40372671,11.42162819,12.07224335,8.958652374,8.586184635,9.137931034,8.477237049,8.164251208,7.337807606,6.721991701,6.586594343,6.671527525,6.650502251
United Kingdom,6.321044547,6.599176519,7.682656827,6.625214408,6.953607708,7.835665789,7.643884892,6.495338356,5.669612508,5.980756981,6.208836671,6.055683701,5.540746382,5.256951341,5.516780967,5.476360181,5.52431456,5.498695565,5.358051207,5.225149868,5.219114732
United States,7.196576435,7.957867384,8.995855913,9.398927646,9.692055308,9.100530999,7.59712181,6.800192381,6.546949839,6.771249039,6.943941145,6.864334499,6.387978788,6.285543964,6.319817778,6.109601198,5.941729384,5.755222127,5.607414356,5.567064218,5.568105984
Uruguay,9.04159132,8.57385399,8.668242711,8.364174685,8.717221828,8.881118881,7.946127946,8.349514563,8.489388265,7.581227437,7.580174927,7.723577236,7.335243553,6.884875847,6.607440311,6.356164384,6.127982646,5.923532579,5.677557579,5.56745182,5.475040258
Uzbekistan,11.54791155,7.553191489,8.009049774,10.41231237,12.6953125,13.14791403,11.92649235,11.52634438,11.18287863,11.75859382,12.47291115,11.96161402,9.814722083,8.441295547,7.98573521,8.048765694,7.839242946,7.29711298,6.584659913,5.979957286,5.795374533
Vanuatu,14.28571429,11.53846154,12.90322581,13.51351351,13.15789474,12.76595745,12.96296296,12.90322581,12.32876712,11.9047619,12.90322581,12.14953271,11.47540984,11.19402985,10.52631579,10.11904762,10,9.137055838,8.571428571,8.444444444,7.983193277
Venezuela,11.09785203,11.46309602,12.16034436,12.46370337,12.59203323,13.30472103,12.32399088,11.28091461,11.440548,11.15875912,10.96997691,10.07069795,9.372408073,8.94824494,8.569888609,8.121540721,7.632850242,7.182150018,6.799246181,6.46140503,6.143489314
Vietnam,9.40612052,8.516702015,8.565171067,11.08440031,12.12430427,12.79141993,12.50273304,11.74374898,11.16862607,11.24435779,11.29329679,10.51116416,8.30519769,7.561708794,7.028067687,6.802323315,6.537132499,6.31381077,5.938818756,5.641751469,5.483140458
Virgin Islands (U.S.),7.692307692,13.33333333,11.76470588,13.04347826,9.677419355,11.11111111,13.20754717,9.433962264,9.259259259,8.771929825,9.090909091,8.771929825,6.779661017,7.01754386,5.357142857,5.555555556,5.555555556,5.882352941,6.52173913,4.651162791,5
West Bank and Gaza,12.42236025,12.5748503,12.54752852,11.72413793,11.61048689,12.21498371,12.78089888,12.91810842,12.94005709,11.96581197,12.84699806,12.58779038,13.24411629,12.81537845,12.1754386,11.50855365,10.88227108,10.34482759,9.838709677,9.289965986,8.729216152
Western Sahara,16.66666667,12.5,12.5,9.090909091,12.12121212,14.28571429,11.5942029,10.58823529,11.53846154,12,12.08053691,10.73170732,9.163346614,8.445945946,8.187134503,8.401084011,8.375634518,7.673860911,6.960556845,6.444444444,6.034482759
"Yemen, Rep.",11.37108095,11.61400512,12.10831721,12.81337047,12.80927028,12.92307692,13.02380952,12.95049505,13.13247093,13.37604603,13.84615385,13.79874819,12.99708212,12.10690682,12.05565129,11.76002727,11.26875992,10.52852741,9.758192673,9.119183381,8.600059827
Zambia,11.89464741,11.91904048,12.09150327,11.73498035,11.96540125,12.24655312,12.60764726,12.76034028,12.84565108,12.42629395,12.40737222,12.52120801,13.01008884,13.11891098,13.10369318,12.83058948,12.39780706,11.82257356,11.22778675,10.7148198,10.25141027
Zimbabwe,11.48255814,11.63658992,10.4787234,12.64108352,12.78713629,12.96475913,12.92349727,12.89669142,13.31051531,13.65935919,13.51776171,13.45465858,12.5,11.18705538,10.73510773,10.72611164,10.68965517,10.01474305,9.140859141,8.489222296,8.134794818
