Country,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000
"Congo, Dem. Rep.",0.000002894434858,0.000002868327829,0.000005687695874,0.000008458987224,0.00001118367592,0.000013862979,0.00001649807155,0.00001909029034,0.00002164032621,0.00002414944227,0.00002661866264,0.00005247572975,0.00007791039199,0.0001029329629,0.0001275534229,0.0001517814328,0.0001756263442,0.0001990972199,0.0002222028337,0.0002449516885,0.0002673520255,0.000289411834,0.00031211882,0.0003344865633,0.0003565226616,0.0003782343175,0.0003996290454,0.0004207136158,0.0004414947774,0.000461978915,0.000482172741,0.0005421342086,0.000501828528,0.000501580875,0.0005013390213,0.0005478379528,0.0005937018272,0.000638943452,0.0006857473225,0.0007571602904,0.0007951024879,0.0006653616421,0.0008528232125,0.0007400491326,0.000913997842,0.0008016878982,0.000895853472,0.001003048518,0.001030597318,0.001033047232,0.00122656198,0.001327639432,0.002638875117,0.003934008831,0.005213335977,0.006477143319,0.007725712645,0.008959317422,0.01017822414,0.01138269568,0.01257298499,0.1800457479,0.5106491086,1.329718545,1.812183563,2.292154502,3.731407958,4.55571127,3.31088451,3.80106992,3.122926414,4.999200256,6.78671299,9.013945901,13.15518766,13.64053413,12.0886194,13.00693671,16.30748774,18.53718778,19.74986089,16.75428937,7.523851084,9.220483445,14.88172861,14.44688197,12.9861494,19.86955549,16.25521704,15.98060942,19.01982522,20.45553417,20.57815048,19.33913984,19.99061902,19.22236666,17.31451022,17.94937499,18.27774242,16.65225716,20.24932189,21.53684405,22.60096249,23.01214251,22.8960607,23.25234944,24.23816783,22.71666988,25.21935368,25.53539836,24.39326809,23.59628311,20.63969001,20.23713396,20.42843066,21.67308982,20.98869059,20.44160752,24.20817669,20.76558757,21.09837952,21.24053922,20.00432019,21.44365523,21.93338352,18.45198335,14.30629515,14.51223219,12.87536255,12.69344019,11.75173799,10.86606843,9.680344114,10.56526721,9.443841123,8.837842854,8.147078644,7.817146151,7.733407411,7.032052999,6.333044244,4.962738825,3.766147672,3.825880768,3.660464208,3.799300797,3.884152227,3.371109311,3.412770309,3.347218431,2.950769719
"Congo, Rep.",0.0001728489142,0.0001712898627,0.0003396559603,0.0005051510242,0.0006678630886,0.0008278648285,0.0009852263962,0.001140027661,0.001292309831,0.001442148391,0.001589604471,0.003133728162,0.004652626849,0.006146916269,0.00761719266,0.009064032843,0.01048799519,0.01188962107,0.01326943436,0.01462794254,0.01596563831,0.01728299819,0.01863900629,0.01997475562,0.02129069947,0.02258726876,0.02386491142,0.0251240326,0.02636503493,0.02758829949,0.0287942275,0.03237498598,0.02996802453,0.02995323526,0.02993879179,0.03271559903,0.03545448215,0.03815620533,0.04095122277,0.04521583706,0.04748165612,0.03973383705,0.05092860212,0.04419399857,0.05458180754,0.04787492222,0.05349826746,0.05989970077,0.06154485402,0.06169115476,0.07324740418,0.07928350951,0.04153396822,0.04519559918,0.053346156,0.05759115232,0.05596241485,0.06024481576,0.07852266419,0.07154504675,0.0848643769,0.07331425496,0.08350697646,0.09488133594,0.1019714547,0.1159267385,0.1267679725,0.1082632188,0.1155568754,0.1257279841,0.1312001622,0.1789968742,0.1834910074,0.2235752846,0.2346375493,0.2312509685,0.2258627988,0.2456498048,0.2535172495,0.2836764348,0.3072157875,0.2518943293,0.208935637,0.2508310814,0.3011575306,0.3210883644,0.3313134795,0.4199776814,0.4015669796,0.425593784,0.3936995894,0.4039525229,0.409757396,0.4090128504,0.3954060897,0.3901472894,0.3761455776,0.3955628955,0.458074181,0.471934541,0.4908955896,0.4809065247,0.5203922005,0.5347627989,0.5393338322,0.5586332555,0.6042369632,0.6057439541,0.6062532854,0.6182928877,0.5612376018,0.5005566466,0.4420831171,0.3858094976,0.331724337,0.2798139325,0.2300612849,0.1824462813,0.2656796394,0.3446053923,0.4193127574,1.206528108,1.157865764,1.161605402,1.258269772,1.312782983,1.275394441,1.25465508,1.160026022,1.173885377,1.239268755,1.210600139,1.056192225,4.922205776,3.983141203,4.099022037,3.781545578,3.602989304,2.732515498,2.949416391,3.101693685,3.200034984,2.968842284,3.063154797,1.865481457,2.786324222,1.991186608,1.7116069,0.7845993172,0.8294502622,3.129648015
Costa Rica,0.03275981784,0.02156404253,0.0400360115,0.03557509721,0.04354423886,0.04158373354,0.05648599829,0.06390470746,0.06645596554,0.061999188,0.08739449461,0.08504195573,0.09391712352,0.08269930697,0.1045025386,0.1008261002,0.08270953004,0.1021121819,0.09672121774,0.1150033393,0.09999577132,0.08910987613,0.1061301577,0.09214087489,0.1014980492,0.1001808013,0.105275322,0.09050586628,0.09558498234,0.09105141203,0.08061031032,0.0798178875,0.08606999352,0.06281015398,0.08035708708,0.07168273087,0.0646322105,0.05311469875,0.06278728498,0.04872049064,0.05169930742,0.04680608463,0.05185057455,0.05610455584,0.05688359562,0.05605184545,0.05539316243,0.05439900374,0.06413445466,0.06845713547,0.0729304299,0.09141230581,0.09116359978,0.1039026114,0.1058209622,0.114651912,0.1140797275,0.1202141126,0.1323879876,0.1400050718,0.1419211671,0.1668411534,0.1646999249,0.1468172563,0.1387305265,0.1712919093,0.2021533921,0.2437559465,0.2647174078,0.2169539371,0.2336423189,0.1891017905,0.2239803998,0.2806453678,0.2731516005,0.2900823465,0.3080973513,0.3384053678,0.3968570764,0.4168784324,0.3562250915,0.3133567953,0.2111319131,0.2497247384,0.3167220467,0.3254805845,0.3262777279,0.427977556,0.4137165951,0.3946808899,0.4052002103,0.4543555311,0.4096310873,0.4453358498,0.4519843292,0.4620291381,0.5153165159,0.4681739697,0.4731500313,0.4766006902,0.5399967015,0.5795086068,0.5460878169,0.5197471121,0.5100856331,0.5268476006,0.5259240989,0.516323965,0.4819541158,0.4750569272,0.4624476069,0.4327552534,0.4128769258,0.4054148044,0.4030005028,0.4029498636,0.3962510108,2.346249845,5.990700153,5.726676494,5.329936499,7.492150838,7.65203166,6.843768845,6.519612848,4.428530686,3.657666641,5.400697361,6.493370185,5.351552338,7.44172161,6.406620045,5.204653722,3.311217482,3.641739884,3.582960103,5.304325412,5.350853977,5.228923551,5.21488735,3.1541253,2.704724841,3.425339101,2.876529709,2.976060024,3.768515057,3.373179191,3.131113811,0.5576670351,0.3886980327,0.4828774791
Cote d'Ivoire,0.0002587942522,0.0002564599973,0.0005085424526,0.0007563262849,0.0009999433554,0.001239502454,0.001475108645,0.001706881453,0.001934882646,0.002159225158,0.002380000558,0.004691906122,0.006966044057,0.009203336506,0.01140467583,0.01357092581,0.01570292186,0.01780147566,0.01986737102,0.02190136823,0.02390420413,0.02587659305,0.02790684673,0.0299067684,0.03187703737,0.03381829763,0.03573122107,0.03761641301,0.03947447689,0.04130598184,0.04311153141,0.0484727443,0.04486897443,0.04484683159,0.04482520726,0.04898272179,0.05308345526,0.0571285528,0.06131333224,0.06769843493,0.07109088362,0.05949062898,0.07625174676,0.06616850747,0.08172142962,0.07167969204,0.08009912415,0.08968353329,0.09214670354,0.09236574922,0.1096680959,0.1187055245,0.06218583906,0.06766813716,0.0798713828,0.08622710961,0.08378851765,0.09020025003,0.1175663659,0.1071192787,0.1270613606,0.1097681893,0.1250290221,0.1420590391,0.1526745668,0.173568818,0.1898006226,0.1620947778,0.1730150438,0.1882435174,0.1964366184,0.2679992203,0.2747279646,0.3347432913,0.3513060296,0.3462355443,0.3381682277,0.3677938978,0.3795732657,0.4247284592,0.4599722503,0.3771433738,0.3128243946,0.3755514488,0.45090165,0.4807426632,0.4960520038,0.6288025792,0.6012375507,0.6372111765,0.5894582769,0.6048092696,0.6135004916,0.6123857366,0.5920132915,0.5841396654,0.5631759025,0.5922480728,0.6858417561,0.7065938919,0.7349829161,0.7176545623,0.7744846065,0.7942021141,0.799790485,0.8268371832,0.8931736386,0.8946856552,0.8941726293,0.9074601966,0.8151851971,0.8266124056,0.8301174935,0.7725769749,0.8449553188,0.8834334828,2.482065387,2.617505307,2.564490267,2.664493278,2.3733667,2.077927724,2.376164476,2.308286899,2.556585348,2.511509008,2.430954769,2.373442428,2.224462632,2.4358183,2.647953418,2.549732064,2.395931586,1.813207508,1.678873122,1.871191079,2.107746107,1.805273622,2.200280235,2.10338747,1.819690494,1.797323336,2.005031732,1.76140903,1.682957253,1.640252577,1.579962664,1.603060561,1.573605855,1.502410366,1.56719698
Croatia,0.001685519026,0.001870122068,0.002368275124,0.004689331042,0.006964653366,0.009195676072,0.01138375665,0.01353021918,0.0156363109,0.01770325245,0.01973219322,0.02172425468,0.02368050919,0.02560198793,0.02748968286,0.02934454857,0.03116750004,0.03295943032,0.03472118255,0.03645358902,0.03815743118,0.03983348331,0.04148247183,0.04310511292,0.0447020929,0.04627407441,0.04782169751,0.04934558548,0.05084629683,0.05232449931,0.05378065008,0.05521534024,0.05662913965,0.05802245948,0.05939583696,0.06074970021,0.06208460093,0.06340093763,0.06469909649,0.06597954107,0.06724272077,0.06848893959,0.06971862582,0.07093214398,0.07212985543,0.06773926166,0.04982173803,0.06669037161,0.06895089426,0.07118529583,0.08734735566,0.1077935777,0.121175126,0.1101225987,0.1128249907,0.1298069158,0.1288077844,0.1907390469,0.188677545,0.2043623495,0.2050022833,0.1955095951,0.2171166294,0.2297887094,0.3682002654,0.504839278,0.6397395801,0.7729341492,0.9044551622,1.034333912,1.162600992,1.289286214,1.726666885,1.031330558,1.236693373,1.375746919,1.511292388,1.626605225,1.968288864,2.275005935,2.667021869,2.867340385,2.745158523,2.546723367,2.842709896,3.157675516,3.310923862,3.177403051,3.672889669,3.966503311,4.089251453,4.335909853,3.315213301,2.850608827,2.423357223,2.028140135,1.473926252,3.031401468,4.338658922,5.256977895,6.161443752,6.795767868,5.993487075,5.805291981,5.343114074,5.953055903,6.322729343,7.120997174,7.504179167,7.681170085,8.400632789,8.911433837,9.422718542,9.799936637,10.95899079,11.87733382,11.64164945,11.95515164,11.17094271,11.71111755,12.09080551,13.37006645,14.3770223,14.13063608,15.19133218,15.55950622,16.33253238,16.37794391,16.07284441,16.38971241,17.11156742,17.16520004,17.11939435,18.34391119,18.96425529,19.80775872,19.41580394,19.93815481,20.6365546,20.7653105,19.96297091,11.89259402,11.87134973,12.67257325,9.897616747,7.827992322,7.414824721,9.044693611,10.12398774,10.28721869,6.586059767
Cuba,0.3390703981,0.2225909335,0.4121835994,0.3653261595,0.4460577339,0.4249512869,0.5758908951,0.6500446661,0.6744991873,0.6279075661,0.8832430015,0.8577071394,0.9633651825,0.862665481,1.108452537,1.100577515,0.9286285764,1.178676433,1.147283954,1.401207718,1.250938214,1.117878075,1.334967718,1.161983006,1.283144698,1.269494039,1.340729565,1.158168713,1.241857965,1.200510364,1.078165359,1.08252359,1.183220747,0.874908148,1.153023899,1.058206799,0.9804944441,0.8271483137,1.008234742,0.8059262126,0.8801568617,0.8193905017,0.9326064335,1.035889725,1.0773487,1.088210223,1.101660285,1.107593111,1.336043743,1.458284741,1.587787614,2.007061995,1.997490856,2.199778727,2.258762552,2.201395161,3.570795111,4.861496277,6.074153052,5.896355202,7.627682153,7.397167144,7.170829439,5.213999499,10.10678397,14.69532838,15.83595538,16.89085713,19.37333639,11.57230735,11.23842113,10.86423123,14.44717497,13.98227052,14.76819095,14.31203939,13.87844264,15.71006289,18.51942797,14.96407479,16.58084319,13.1426459,4.931618392,6.734695816,5.631230764,5.48591848,10.73244212,11.37556311,11.98022419,9.211390226,8.196219542,7.99162753,7.79303758,5.315275207,5.206891316,6.595121679,8.479397317,8.938059088,11.61978317,12.85359568,17.72890932,18.8634769,18.14298103,18.92682222,18.19566203,19.9773176,18.53324583,29.54956344,35.55233914,30.09446042,26.78066072,22.40691985,24.39239673,24.76772756,23.50887593,23.71804181,23.00695419,24.36014236,25.41914607,23.62531053,22.65962167,22.57250174,22.10198974,22.15562873,24.29691064,24.29648091,22.58901942,24.36242257,23.03187415,22.07712413,24.68814486,25.12572166,22.82076632,20.4091666,19.73515664,19.02525027,18.71920769,20.16853153,22.55452049,22.92560956,20.53146041,20.33146632,19.24341759,17.79350487,18.58065725,15.86796397,17.85002505,16.56234036,16.73082655,18.06220883,22.09181987
Cyprus,3.015958175,3.270604659,3.591052251,3.80258746,4.098076019,4.229956078,4.417618736,4.340264344,4.409409824,4.77879151,5.294236568,5.576207569,5.643421718,5.887044704,6.317450139,6.681408922,6.922409445,7.227202118,7.348177351,7.751872043,7.793260901,8.114131525,8.952679043,9.436276189,9.14371317,9.592689702,9.801463703,10.00626133,10.08553498,10.32273002,11.42339502,12.08752726,12.41569983,12.87969969,12.4936789,12.45713895,11.99734465,12.48569325,12.81188886,13.37850283,13.86829148,14.05563079,13.63982118,12.93621099,13.8000636,13.94745828,14.54215966,14.7757411,14.79532266,15.58284816,16.03272134,15.78126732,15.712779,15.96052124,16.08693349,16.15422627,16.91489853,17.5617909,17.36647087,17.36367766,17.77223399,17.82216028,18.24973097,18.6347755,16.65729357,16.75667925,17.93724165,17.21270853,15.98635008,14.02690514,14.43335545,12.80249256,13.76214853,13.52580707,39.88468615,52.27691385,38.5458889,50.53172023,62.10984158,73.29354004,60.06823681,47.2639956,34.56287865,44.94806724,43.85422486,128.400094,177.5793196,285.6158869,368.6578084,301.7814765,85.6228923,0.9262433781,0.901929473,0.8783852819,0.8555748237,8.334643253,64.96176443,94.08116117,121.1684735,146.3625394,113.3808312,123.9892361,134.7580885,144.3776083,172.3793352,149.336134,218.985201,235.7158663,187.9397843,199.230483,194.5567086,153.0764882,130.7569943,132.6394971,84.88660922,102.6028952,119.6001819,70.1328409,100.4974328,84.75656161,74.03072999,68.00650691,86.3093193,77.61206495,64.7092921,53.25250769,45.36896935,42.44078972,34.03602175,23.62170976,22.91325696,22.65738793,26.42960115,23.74169041,25.78527895,27.03537772,29.23076923,29.57233849,31.61617363,31.30067729,33.75656235,23.77843685,27.57021568,29.91196145,28.89568931,27.96008664,30.46101734,31.59757331,32.71805583,33.17004824,32.40532568
Czech Rep.,0.2671441739,0.2984121523,0.3804254338,0.4137383077,0.472089433,0.5413345469,0.6217310511,0.6778431101,0.7745801434,0.7574783334,0.8141362485,0.8550028628,0.9593947556,1.062077581,1.159808122,1.252957335,1.293740817,1.411920873,1.51700375,1.62627361,1.739361577,2.029414439,2.175419028,2.289687016,2.395650741,2.43161712,2.564512626,2.517018596,2.731920282,2.891357128,3.260033399,3.406892566,3.567920841,3.916648211,4.006691073,4.144189467,4.222974354,4.253521846,4.672191901,5.070364579,5.243917465,5.509772279,5.480876129,5.858186739,6.103409457,6.491303233,6.820568518,7.269638504,7.948479588,8.465629243,9.235686384,9.322728543,9.080796898,9.464839478,9.852590857,9.974968742,10.71857056,11.76710722,12.15559357,12.48369096,12.32068575,13.13126758,14.30859987,15.4948642,13.3708383,12.26602831,12.94171912,12.14801872,10.8612329,14.11915295,16.05612316,16.6261433,15.01246776,14.10186034,17.95466414,16.69179753,16.73418743,18.1120008,19.68979959,21.99284239,19.23556878,17.945501,15.70760189,14.55779752,14.6129419,14.75506368,15.63029756,17.97622095,16.63434167,20.11802795,22.85989802,22.87330349,24.45730588,27.34023931,26.25838255,14.69182173,18.57864554,21.5552541,23.20141255,26.28651192,27.30232163,29.62982603,31.23553435,31.72024815,33.8515212,35.0957472,38.43406697,40.26093481,43.94047916,41.65076564,44.35471434,50.50646442,54.7922807,58.64337993,61.54451881,60.53961354,65.072712,67.85229041,76.09056864,87.10195451,96.23894823,101.0166285,102.6975462,99.91402524,102.2020394,107.3628628,108.9838064,112.1634701,112.7692945,113.0076214,109.6831619,113.6639068,115.8321318,113.4192979,111.7930894,110.425035,105.5890306,104.9304002,100.1572459,96.85541774,90.98392029,86.17044008,74.54655049,68.70716454,61.47046054,52.83891734,45.86970463,34.02679059,21.52376812,13.03446663,12.85280962
Denmark,0.6990495652,0.6423756771,0.6853637413,0.7350993574,0.9192260035,0.9075496045,1.29896334,1.332004116,0.9866646303,1.236204317,1.071676563,1.501816087,1.315582041,1.438545797,1.242964997,1.862785354,1.7183929,1.691464445,1.964212839,1.712577658,2.058281767,2.128915151,2.01171397,2.013220087,2.181917444,2.488965541,2.626536073,2.592757942,2.413890613,2.69639667,2.988146724,3.160970642,3.379431833,3.82559356,3.804779643,3.938700823,3.759839813,3.837574985,4.282953462,4.567899689,4.378814298,4.64630519,4.578249647,4.402230216,4.925704837,4.988874983,6.353963498,6.277874906,6.398138142,7.041490376,6.910711961,7.10790913,7.145361261,7.36252101,7.881536915,7.589790898,8.200008844,7.387023819,8.922179817,9.66146545,8.796553319,9.245624367,10.75671529,11.07067044,10.9969569,11.74304419,10.90045881,6.256810566,6.055616491,6.442142222,7.524676126,6.61449631,9.461639331,10.74952311,12.55746486,10.89343066,10.17332802,12.84590117,11.898663,14.38543783,13.63965744,13.79186018,13.26925283,13.17962939,13.76252097,14.1105097,14.86415398,15.0307858,13.69140773,16.38075981,10.36056019,9.532645328,8.560560571,9.836097474,8.803661342,4.966625464,11.82657257,18.94594558,19.62811421,26.98545099,20.27120893,29.20059516,27.37778042,23.36759108,24.18241023,29.84868964,25.08796778,29.60488622,26.30087743,26.63756857,33.72662446,35.67361229,41.26575363,46.69283022,48.22498825,47.65137345,52.58263851,55.00783677,56.75926551,56.81742586,58.22969158,45.96498329,40.65598636,42.21182731,44.53251389,41.3054825,35.75671101,38.95369373,36.19471969,40.36197576,44.1282078,36.15881999,36.99922428,31.56836609,29.8780093,33.18640098,28.10839651,24.87602945,24.38436687,19.16867361,17.11744552,22.79627003,17.40343463,13.97351701,13.92730103,12.99542179,16.34336265,9.273869283,6.788908508,4.981077544,2.52931381
Djibouti,0.004256074937,0.004217686794,0.008363382723,0.01243838603,0.01644486449,0.02038460686,0.02425934209,0.02807103443,0.03182070123,0.03551019799,0.0391410314,0.07716219563,0.1145622469,0.1513563557,0.1875591896,0.2231849635,0.2582474194,0.2927598911,0.3267352665,0.3601860658,0.3931243879,0.4255620008,0.4589512421,0.4918416531,0.5242444192,0.5561701046,0.5876297866,0.6186333908,0.6491908718,0.6793115929,0.7090054428,0.7971751612,0.7379081968,0.7375440903,0.7371885285,0.8055624334,0.8730025339,0.9395276846,1.00835001,1.113358564,1.169150352,0.9783743315,1.254025402,1.08819797,1.34397922,1.178834301,1.317299193,1.474923185,1.515432232,1.519034711,1.80358692,1.952215372,1.022700169,1.112861384,1.31355447,1.41808007,1.377975394,1.483422009,1.933481856,1.761670441,2.089635601,1.805234304,2.056212201,2.336285956,2.510867769,2.854492322,3.121438803,2.665791894,2.845385559,3.095831478,3.230574419,4.407485144,4.518145502,5.505151204,5.777540397,5.694151974,5.561478084,6.048698879,6.242421446,6.985039202,7.56465527,6.202460738,5.144677766,6.176280654,7.415482735,7.90624528,8.158021571,10.34122458,9.887893201,10.47951242,9.694173234,9.946634653,10.08956997,10.07123731,9.736194672,9.606706219,9.261938418,9.740057078,11.27929048,11.62057873,12.08746238,11.74053185,12.60340218,12.85576594,12.877117,13.25471519,14.25483242,14.18441644,14.07503517,14.24096638,12.83254508,12.58214523,12.21577852,11.0278602,11.70704171,11.90440927,11.04496475,10.00538129,10.03816828,9.108195339,8.927605474,8.671629088,8.31713793,8.542382045,8.654623945,7.467191999,7.007092009,7.160005236,6.573179039,6.446906495,6.338336147,6.153634237,5.762805049,5.49875855,6.057672679,5.934335807,5.794258528,5.790798107,5.489902768,5.146854211,4.777941115,4.714950377,4.658096783,4.602390698,4.547663241,4.523130542,4.527796844,4.532732069,4.538009161,4.543645209,4.549646186
Dominican Rep.,0.0008403177278,0.0005427258534,0.0009894944002,0.0008640918401,0.001040189384,0.0009776181913,0.001307760572,0.00145788184,0.001494755968,0.00137562369,0.001913780867,0.001838826981,0.002006067951,0.001745738912,0.002180993723,0.002106523126,0.001729792474,0.002137676365,0.0020267217,0.002411981301,0.002099038311,0.001844848342,0.002168773501,0.001859873806,0.002025040936,0.001976840421,0.002061341968,0.001759190449,0.00184502041,0.001745918947,0.001536007549,0.001511812281,0.001620931935,0.00117644198,0.00152269071,0.00137325869,0.001251025609,0.001038157292,0.001238578349,0.0009695204235,0.001037361047,0.000946604154,0.001056512496,0.001151255774,0.001175094042,0.001165349593,0.00115872602,0.00114461478,0.001357051757,0.001456330017,0.001559522063,0.0019825494,0.001981127064,0.002193681916,0.00224022344,0.002429275569,0.002346175239,0.002472450863,0.002647314008,0.002797714131,0.002776507751,0.003198044782,0.00309119049,0.002700177474,0.002615620948,0.003155479261,0.003733868412,0.004403576881,0.004790938561,0.003933301085,0.004139476799,0.003305999532,0.003775033971,0.004667400592,0.004481556127,0.004694313072,0.004916960436,0.005214420203,0.006026723734,0.006244220571,0.005258215743,0.004558263955,0.003026693692,0.003528123964,0.004410082343,0.004472881631,0.004457233622,0.00590765417,0.005670947097,0.005463329713,0.005564670164,0.006188790393,0.005619116455,0.006054699832,0.006180233774,0.006348468616,0.007011080775,0.006393814069,0.006478638426,0.006542076024,0.007377661013,0.007952820082,0.007528727957,0.007193584539,0.006820470194,0.007014563768,0.007362057046,0.007304896551,0.007241372017,0.006682321493,0.006410436256,0.006126012265,0.00607813997,0.006028385864,0.005737635612,0.005503007423,0.005253314184,0.00502198688,0.004786462448,0.004680574619,0.004655188014,1.874023949,3.585952235,6.559035693,8.420540162,7.885873081,7.057987937,7.621142735,5.461104311,7.312161424,5.306944178,6.257174662,3.217498211,5.403612443,5.629586904,5.614731573,4.68270389,6.073807642,5.433910177,5.507994499,4.988975734,5.657641912,5.593997102,5.560155842,5.798075939,5.666696508,5.25786326,5.504997221,5.148889403,3.886679453,4.510025906
Ecuador,0.003286359449,0.002166154948,0.004026997608,0.003582892801,0.00439098602,0.004198415609,0.005709799057,0.006467236834,0.006733084698,0.006288528467,0.008873992738,0.008644296252,0.009556357556,0.008423466454,0.01065485656,0.01041518946,0.008652417456,0.01081361165,0.01036474558,0.01246612807,0.01096062013,0.009869864573,0.01187403678,0.01040966607,0.01157511771,0.01152924911,0.01225587124,0.01065426561,0.01137372493,0.01094741191,0.009789946537,0.009788483256,0.01065515214,0.007847007229,0.01030050743,0.009416722099,0.008691857907,0.007304958472,0.008822776041,0.006988662616,0.007564131714,0.006979659419,0.007874612914,0.008671099461,0.008941044602,0.0089548182,0.008989665873,0.008963282841,0.01072350837,0.01160982167,0.01253948087,0.01617410965,0.03187680182,0.04712839065,0.06194803968,0.07630310867,0.0902445411,0.1037899612,0.1169560062,0.1296769896,0.1420360897,0.1539546574,0.1655296267,0.1767756449,0.1888087492,0.2006456236,0.2122910291,0.2236214244,0.2348921834,0.2459850499,0.2566171588,0.2672088365,0.2776259262,0.2878727092,0.2979533281,0.3078717924,0.3981560868,1.000682165,2.010729886,2.537873331,2.838029551,3.128369253,2.764349155,2.740720252,2.706419486,2.785188856,3.019258856,3.096105393,3.148374876,3.156773601,5.29793012,7.198399178,8.267037829,9.013009823,7.654264973,7.726552621,4.977201423,2.654497319,3.001692686,3.321139921,2.013345698,1.782050589,2.046190085,1.801834514,2.008312752,1.939619393,1.77599367,1.404955789,1.542954752,1.575786562,3.066861562,2.708786303,2.3466419,2.578500632,2.917152421,2.91314294,4.251375043,3.249595827,4.003112913,4.069262175,3.964974064,4.463865221,4.503652493,4.281428124,5.758458791,5.248050743,4.713111424,4.0060853,6.167335927,7.17051607,7.927845586,7.992199164,7.905902458,6.433152332,8.180738298,6.203941523,5.045252307,7.396084988,6.043606722,5.217691339,5.419211083,5.747698915,5.968750554,5.262106954,5.622263833,5.553573749,6.237238539,6.177345808,6.123732784,7.019033858,7.613322605
Egypt,0,0.00000193819122,0.000003839622087,0.000005705328589,0.000007536308149,0.0000093335214,0.00001110745039,0.00001284610975,0.00001455491102,0.00001623465078,0.00001788609751,0.00001951000565,0.00002110706538,0.00002267799358,0.00002422343274,0.00002574405318,0.00002724046595,0.00002871327398,0.00003016306035,0.00003159038908,0.00003299580591,0.00003408538121,0.00003514069115,0.0000361633911,0.00003715500008,0.00003811698632,0.00003905068566,0.00003995739468,0.0000408383031,0.00004169454154,0.00004252717402,0.00006462004155,0.00008611123303,0.0001070256414,0.0001273868095,0.0001472169963,0.0001665553839,0.0001854093409,0.0002037976802,0.0002217381446,0.0002392477094,0.0002472302867,0.0002523443838,0.0002543118742,0.0002528171654,0.0002475027507,0.0003490572852,0.0004474755408,0.0005427902861,0.0006446160869,0.0007407910308,0.0008787438915,0.001738276976,0.002579223825,0.003402181981,0.004207721671,0.004996388481,0.005768707898,0.006525185281,0.00726630075,0.007992517331,0.07385450778,0.03395173954,0.2586189896,0.07605327107,0.1441884538,0.33411154,0.6749095415,0.7988252853,0.5168243307,0.3354432487,0.4075738235,0.3787301466,0.32932915,0.3450671206,0.3748726631,0.35454143,0.3731754261,0.5322354919,0.5319485144,0.5490072304,0.5484807769,0.506825201,0.4387158715,0.401611201,0.3261212295,0.3233982889,0.2980876153,0.388684805,1.130270815,1.556034706,2.01690797,1.925868245,2.2782355,2.360953087,2.310279703,2.128237405,2.178269555,3.011199099,3.522622627,3.677082444,3.682671252,3.43418619,3.204322814,3.160717041,2.822327941,2.431215037,2.759682725,2.752205222,2.548750987,2.933085904,2.762860521,2.886032271,3.227049143,3.958248031,4.201687509,3.777175309,3.255024276,3.176626775,1.75722147,1.549295462,2.068434738,2.520518945,2.449463439,2.962422075,3.938876139,4.204605352,5.225573357,5.05863099,5.076430239,5.729209223,6.054234121,6.069911226,5.264038024,5.614500566,5.586147309,5.493875313,5.921484182,5.698558823,5.408533551,5.321834488,5.118158218,4.729558572,4.864520514,4.584515092,4.290913023,4.193658338,3.932323623,3.747809513,3.503647176,3.22925131
