Female 20-39 years (%),1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
Malawi,27.21179625,27.49391727,27.23799127,27.26392252,27.20682303,26.58366899,26.48985959,26.19431025,28.13735692,27.87843366,27.79172945,26.76547515,26.66075051,28.11391844,29.52974394,30.80646555,32.00651769,32.74392392,33.25802079,33.58364622,33.60837302
Malaysia,27.78152394,27.10580006,26.5984016,25.4910333,25.83286804,27.84893268,29.99707346,31.66281162,32.38394259,32.34307146,32.27244907,32.0748731,32.16935836,32.31859602,32.06246839,31.24850371,30.35050603,29.27727398,28.30349078,27.1035766,25.85735964
Maldives,29.72972973,26.82926829,26.08695652,26.53061224,25,24.61538462,26.31578947,27.27272727,26.66666667,28.92561983,31.11111111,35.41666667,38.21656051,40.11976048,38.88888889,34.19689119,30.34825871,27.01421801,26.14678899,26.10619469,25.76419214
Mali,28.39980778,28.1926646,27.97906602,28.02641233,27.82987274,27.54728493,27.50348675,27.15046942,27.21010333,27.56689484,27.61404167,28.63818425,29.14565411,29.53675597,29.94089835,30.40324301,31.27184466,32.1720583,32.86450241,33.02807841,32.55109232
Malta,27.21518987,24.69135802,25.76687117,26.99386503,29.74683544,32.27848101,34.3373494,32,29.12087912,27.22513089,26.15384615,27.5862069,28.6407767,28.98550725,27.01421801,24.52830189,22.42990654,20.56074766,20.28301887,20.47619048,20.67307692
Martinique,29.56521739,26.77165354,26.53061224,23.89937107,24.85207101,22.35294118,27.97619048,30.28571429,32.79569892,32.12435233,29.7029703,26.44230769,24.29906542,22.93577982,23.28767123,22.93577982,22.1719457,20.73732719,19.8156682,19.33962264,19.41747573
Mauritania,29.30513595,29.5212766,28.8372093,28.45691383,28,26.88821752,26.93823916,27.09529277,27.30030334,28.21650399,29.37062937,30.44067797,31.01991551,31.17519042,31.36476427,31.81195801,32.38900634,32.67638944,32.44641537,31.73882682,30.87159015
Mauritius,27.23577236,27.17770035,26.88821752,26.79045093,27.77777778,29.86725664,31.97556008,33.26810176,34.41064639,34.45229682,34.16252073,33.01587302,30.87557604,29.79351032,28.59195402,27.69230769,26.65745856,25.03401361,24.28765265,23.7449118,23.88059701
Mayotte,0,16.66666667,25,33.33333333,25,23.80952381,23.07692308,23.52941176,27.27272727,29.50819672,29.72972973,29.88505747,31,33.62831858,35.71428571,35,33.9869281,32.31707317,31.03448276,29.56989247,28.71794872
Mexico,28.24980282,27.55555556,26.39714,25.31537598,24.35414424,24.73991876,26.30207579,27.6758089,29.84662941,31.97120062,33.40564423,33.54699653,32.80704877,31.57392578,30.43070853,29.66826456,28.61973229,26.95812227,25.19741889,23.64588177,22.52288942
"Micronesia, Fed. Sts.",26.66666667,27.77777778,25,24,25,22.58064516,25,28.57142857,28.26086957,27.45098039,29.62962963,29.62962963,29.09090909,33.33333333,33.92857143,34.42622951,32.25806452,32.25806452,31.74603175,30.50847458,29.50819672
Moldova,31.62530024,30.5,32.22778473,29.85327314,27.75744903,28.6977887,29.26713948,30.75880759,30.22747157,28.96825397,27.42990654,27.36040609,30.20777837,31.15024766,29.57746479,26.16984402,22.46722288,20.86687307,21.65809769,22.50502344,21.56862745
Mongolia,27.90697674,27.5462963,27.68595041,27.6867031,27.57527734,27.76243094,27.98552473,28.52631579,29.91913747,32.51101322,34.49419569,35.76982893,37.99414348,37.52591569,35.19736842,31.90416141,28.26617827,26.56343061,26.25730994,26.45533141,25.65714286
Montenegro,25.48076923,28.25112108,29.46058091,29.50191571,28.67924528,29.49640288,29.65517241,31.14186851,29.39189189,30,29.9382716,28.30188679,28.93081761,28.30188679,27.1875,25.85669782,23.91304348,23.51097179,23.02839117,22.85714286,22.75641026
Morocco,27.49217702,27.44323791,27.37747206,27.65606242,25.8837392,25,27.21881391,29.09905872,30.39073806,31.56263834,32.2647079,33.73369495,34.56475584,34.06662476,32.63704746,30.24854028,28.59275478,27.70938933,27.30571657,26.90937688,25.9294784
Mozambique,28.68852459,28.63955119,28.36317136,28.03047795,27.6212184,27.25595128,27.57175105,26.85998828,25.19094767,28.82331774,29.58236659,28.8064696,28.08595702,28.06168733,29.24704418,31.34461264,32.85924185,33.75423636,34.12860946,33.8880849,33.58450929
Myanmar,32.09990749,30.52124764,28.13498778,25.88225385,24.48291367,25.67683855,27.46346063,29.33565695,31.30531508,32.68668137,34.02651307,34.79054301,34.560161,33.22541481,31.4478683,29.67543028,28.52029423,27.82990169,27.38461538,26.57816561,25.57761345
Namibia,29.79591837,28.20512821,26.97368421,26.37681159,25.56962025,25.82056893,25.09578544,25.38071066,28.59116022,29.34782609,30.15021459,30.1369863,31.33928571,33.03204601,33.78995434,33.76068376,33.57908847,33.01465902,32.78588808,32.65306122,32.00449186
Nepal,28.93163504,29.05597723,29.21058292,29.27255092,28.61836417,28.04183972,27.5862069,27.43160178,27.96889978,28.95395164,29.43627451,30.20604998,31.25499068,32.57034731,33.64213127,33.74915536,32.87857455,31.58810069,30.31725337,29.4349813,28.89581834
Netherlands,29.42451715,27.94662713,26.84365782,25.86458841,27.33118971,28.71720117,30.58361392,32.23603333,31.95821764,31.07952363,28.99776175,26.57690442,24.49076831,23.52526439,23.48915439,23.61572853,23.17391798,22.53871369,22.1594121,21.98114279,22.27428571
Netherlands Antilles,28.07017544,26.98412698,25.71428571,25.67567568,27.5,30.12048193,33.33333333,33.33333333,35.35353535,32.67326733,28.42105263,26,25.47169811,23.89380531,22.12389381,19.64285714,18.10344828,18.01801802,18.34862385,18.0952381,18.44660194
New Caledonia,30,28.125,27.77777778,27.90697674,27.45098039,29.50819672,28.98550725,31.57894737,31.3253012,33.68421053,33.01886792,31.3559322,31.74603175,30.88235294,29.86111111,29.8013245,27.95031056,26.78571429,25.43352601,24.44444444,23.78378378
New Zealand,29.1886196,26.95570217,25.27565734,24.58015267,25.33711852,27.5549806,29.31143399,31.63327262,31.68028005,31.54793787,29.61832061,27.75647172,26.61771455,26.32275132,26.07218684,25.49261084,24.750499,24.03433476,23.85145482,23.70007536,23.3717901
Nicaragua,29.80030722,28.62796834,27.02702703,25.80019399,24.25,25.01792115,26.07891492,26.64509169,27.86885246,28.61420017,29.67590785,31.34328358,32.67596056,33.90151515,33.8657202,32.5965305,31.42018153,29.90246407,28.79202989,27.94153471,26.82047585
Niger,26.93190513,27.72881356,28.11940299,28.95692787,29.16853933,27.80811232,26.7003367,25.95818815,25.83624563,26.46619748,26.80188338,26.72163689,25.99596571,25.64156279,25.68277311,26.06621155,27.38676389,28.47113067,29.42181459,30.465262,31.26427237
Nigeria,28.12817632,28.05480248,27.92321117,27.7281979,27.29626649,27.16217471,27.03761964,26.49610523,26.46686279,26.79595887,27.6141726,28.46222702,29.23018438,29.95467985,30.65038028,31.52549842,32.61037611,33.3860825,33.55138444,33.11018888,32.276898
Norway,29.9332119,27.40998839,24.31830829,23.19228709,24.28131417,25.89285714,27.91262136,29,29.17054986,29.03811252,27.87102473,26.48694908,25.60426055,25.16845026,25.15360983,24.97208783,24.4757773,23.58956276,23.08223912,22.99592391,22.95850067
Oman,28.25112108,27.71084337,26.66666667,26.07361963,25.78947368,26.21145374,26.59574468,26.28571429,26.10294118,25.92592593,30.26706231,32.97966401,35.22012579,35.87570621,35.12476008,33.19672131,31.32791328,30.16194332,29.24032489,28.88283379,28.31743278
Pakistan,24.58962753,24.98877973,25.81733147,26.80284618,26.92361159,26.62767799,26.43185299,26.79837353,27.22350148,27.44951384,28.36020942,29.52650054,31.16131191,32.04089816,32.34691741,32.23130138,31.68700713,31.5082928,31.25436036,30.68393524,29.79125746
Panama,28.05755396,26.7223382,26.08695652,25.86206897,25.98639456,26.77725118,28.4375,30.2238806,31.93277311,33.20726172,33.08219178,32.33270794,31.32183908,30.21390374,29.82982983,29.58078191,28.980322,28.40034217,27.62180017,26.84294872,26.19420517
Papua New Guinea,29.41176471,28.47826087,27.94411178,26.27802691,27.29468599,28.13171081,27.21814543,29.6938186,31.25628141,32.41710297,31.89393939,30.90485695,30.33343169,30.10582011,31.15855121,32.05521472,32.60694108,32.71466067,32.12153144,31.58069332,30.99858022
Paraguay,27.23631509,25.73443008,25.02585315,24.38580528,24.41767068,26.14613181,27.36443884,28.39978154,29.19047619,28.77000842,28.84178653,29.93150685,31.41606752,32.69120184,33.16435432,32.62446835,31.75914994,30.90582153,30.00646691,28.99002494,27.99192735
Peru,27.0783848,27.06784387,27.06980519,26.6830726,26.59639474,26.99720856,27.76809574,29.20827757,30.39749147,31.28144918,32.13679172,32.25713462,32.32515463,32.33802093,31.88264654,31.37561541,30.45552905,29.20211912,27.95615129,26.78716491,25.68889776
Philippines,27.18137499,26.13743872,25.80764671,25.70028011,26.04866234,27.28580333,28.32592841,29.47688698,30.34161792,30.32285961,30.61928987,31.0416372,31.57724837,32.05405084,31.98684138,31.51064049,30.91734198,30.16044098,29.49991159,28.89254931,28.08538199
Poland,30.82961367,29.64401752,29.64439796,27.29407403,27.37769313,29.12182276,30.62119634,31.23458733,29.44970566,27.73431585,27.16984945,28.72852582,29.88173189,29.11121309,26.45518941,22.91092507,20.69459173,19.65198477,19.63605823,19.78473468,19.30939392
Portugal,29.68821641,30.09621839,29.40921878,28.3014862,26.25329815,26.37086647,26.29293328,27.93296089,28.19272446,29.02171824,29.34618292,28.64755605,26.97867727,24.59546926,22.30228788,21.0554951,20.58500914,20.26952188,19.82049364,19.14812702,18.74757658
Puerto Rico,28.5326087,26.99115044,25.41946309,28.18181818,27.70562771,30.65159574,30.06097561,30.20833333,30.21463952,29.29503916,28.73737374,27.82694199,27.05430082,26.3653484,25.27829314,23.92102847,22.88716309,22.04399633,21.49446494,21.50837989,21.46892655
Qatar,36.36363636,26.66666667,30,30.76923077,28.94736842,26.31578947,34.93975904,37.60683761,35.29411765,37.22222222,34.88372093,37.65690377,41.23989218,38.29787234,37.30684327,34.89795918,33.39694656,34.16815742,34.73154362,34.28120063,33.53383459
Reunion,27.90697674,26.66666667,26.43678161,24.74747475,24.3697479,25.70281124,27.90697674,31.69014085,33.65695793,33.82352941,33.33333333,30.76923077,28.8372093,27.97356828,27.61506276,27.54491018,27.36030829,26.53061224,26.31578947,25.89285714,25.13181019
Romania,30.99242065,30.51356158,32.33952255,30.64964481,28.48273186,28.03634341,27.59601707,27.26561821,28.43170607,28.28212895,29.09749205,30.48769494,30.14503396,28.03624813,25.15711293,23.37283855,20.9725537,20.70196919,20.47838859,20.12776094,19.55864232
Russia,32.80111901,30.43325396,32.1381262,29.38349067,26.76944738,27.754906,27.63675271,30.16844732,29.00256469,28.01936653,27.24119394,27.97874142,29.84313985,28.67085886,26.0745887,23.05595549,20.51156986,20.81040815,22.00640374,22.27220894,21.6658619
Rwanda,27.18978102,27.14968153,26.8442623,26.51048089,26.05965463,25.75011196,26.43253235,27.43362832,27.32936078,26.9420904,26.43288996,28.68817204,31.34441088,31.25724698,30.89837997,30.23132146,30.24129987,31.89645595,33.01645712,33.00217618,32.25464191
Saint Lucia,30.23255814,30.23255814,28.26086957,22,20.75471698,22.4137931,23.72881356,28.125,29.16666667,32,32.09876543,32.55813953,34.09090909,35.16483516,34.02061856,30.69306931,29.12621359,26.1682243,26.1682243,25.22522523,25.22522523
Saint Vincent and the Grenadines,25,24.32432432,20.93023256,21.73913043,23.40425532,22.44897959,24,28.30188679,30.90909091,30.76923077,31.48148148,32.0754717,32.14285714,32.0754717,31.48148148,30.18867925,28.57142857,27.11864407,26.66666667,25.80645161,26.66666667
Samoa,28.94736842,27.65957447,27.77777778,24.19354839,25.71428571,27.39726027,29.33333333,32.89473684,28.20512821,30,30.12048193,25.58139535,24.70588235,27.90697674,31.81818182,34.83146067,34.40860215,32.60869565,28.72340426,26.88172043,28.88888889
Sao Tome and Principe,37.03703704,38.46153846,37.03703704,33.33333333,22.85714286,21.95121951,22.44897959,21.15384615,27.5862069,25.80645161,27.77777778,30.26315789,31.3253012,32.22222222,33,33.33333333,33.04347826,32.53968254,31.85185185,30.55555556,30.40540541
Saudi Arabia,27.11111111,27.03160271,26.85231228,26.69220945,26.4516129,26.44412192,25.47554348,28.57639492,29.97648361,29.10105394,31.51717455,33.4595362,34.46014127,35.2781342,34.77278949,34.54203262,33.43613617,32.22161572,31.3272323,30.29153945,29.19242932
Senegal,28.27529022,28.91207154,28.86125654,28.49002849,27.64505119,26.21722846,25.2333094,24.8066811,25.53248136,26.70664207,28.0201005,29.22020771,29.9614495,30.66012002,31.26908513,31.9464424,32.93237643,33.42931451,33.35624678,32.81212413,31.77873368
Serbia,29.4627383,31.52468801,33.5495589,31.10275689,29.88144205,29.59610028,28.97362004,29.29336188,28.73754153,27.32931336,27.47360188,28.13566125,28.43944567,27.85728684,26.32752331,24.90812577,23.50277835,22.78296989,22.64705882,22.26246272,22.03940247
Sierra Leone,29.30513595,29.42830366,29.40156114,29.26634769,29.23976608,28.70431894,28.23880597,27.94432548,28.10114504,28.87700535,29.68392121,30.02283105,30.02340354,29.61526991,29.77753953,30.61818182,31.66703369,32.76972625,33.24084351,33.12809988,32.77671756
Singapore,29.29292929,27.83171521,27.31958763,26.39649507,28.6278381,32.21719457,36.99324324,40.39039039,42.45660881,38.65740741,32.86573146,27.98489854,25.01038637,25.0792393,25.38284839,24.18276374,21.89887232,18.68012982,16.99346405,17.18289086,18.2195398
Slovak Republic,29.53396968,28.125,28.60508954,26.84021544,26.85265911,29,29.76284585,30.59587471,29.45996276,28.7586458,29.40325497,30.25936599,31.0369573,29.90353698,26.76407698,23.57577929,21.4415067,20.31652558,20.3606311,20.58371736,20.17336485
Slovenia,29.35064935,29.25,30.54545455,28.94117647,28.19025522,28.45982143,28.61668427,29.77412731,29.80866062,29.10891089,28.75368008,28.02734375,27.12355212,25.23992322,22.73161414,20.68965517,19.63426372,19.90243902,20.39408867,20.65541212,20.3815261
Solomon Islands,27.5,29.16666667,29.62962963,28.125,27.27272727,26.37362637,25.92592593,26.15384615,26.97368421,28.73563218,30.3030303,31.14035088,31.78294574,31.94444444,31.97492163,32.28571429,32.63707572,32.43902439,31.81818182,30.81896552,29.97946612
Somalia,28.53380158,27.17989002,26.68539326,25.8889582,25.5354201,26.12872238,26.359447,27.38873327,28.09123649,28.52807284,29.04953146,27.97816801,27.55037116,27.17853839,27.24025974,28.38976997,29.25041082,30.18485122,30.88399472,31.47498615,32.02807848
South Africa,28.50902737,27.93354102,27.37725653,27.07204495,27.19872589,27.8036296,28.49712565,29.17395764,30.28442146,31.91063688,32.47128956,32.69018066,32.86825341,32.73067808,32.79452673,32.74601064,32.50382013,32.53020713,32.39647609,31.93420306,31.29846327
Spain,30.77613589,30.95839426,29.89730178,28.70555455,26.48658029,25.46471459,26.23156574,27.78317069,29.0934787,30.6536663,31.37350336,31.00941757,28.69898515,25.56662882,22.16160788,20.31199352,20.19516505,20.68787071,21.19252307,21.0113988,20.41047694
Sri Lanka,26.75755146,27.38351254,27.41426467,27.66313441,28.77389585,29.94795539,31.20932755,31.72569706,32.45388746,32.65396056,32.52948051,31.24050633,29.84182099,29.02269569,27.14516999,25.3930401,24.86018875,25.13471232,25.56116235,24.52234882,23.18428305
Sudan,27.4186551,27.56756757,27.5974026,27.60810402,27.6573101,27.3955352,27.22917481,27.20440882,27.41301283,27.95383412,28.53024275,29.3429062,30.29101763,31.38165393,32.36631222,32.81899954,32.87852258,32.44973709,31.74311391,31.12804878,30.53744633
Suriname,26.85185185,26.61290323,25.51724138,24.5508982,23.40425532,23.20441989,26.11111111,30.43478261,32.5,34.41860465,32.46753247,31.0483871,31.15384615,29.81818182,30.98591549,30.6122449,28.90365449,28.57142857,26.51757188,25.72347267,25.64102564
Swaziland,28.57142857,28.125,27.22222222,25.98039216,26.06837607,26.56826568,26.1829653,26.61290323,27.57111597,26.98412698,27.54919499,28.02768166,30.66884176,33.94495413,35.78643579,36.03851444,35.44973545,35.11450382,35.25798526,35.47619048,35.18518519
Sweden,29.13117547,27.03815537,25.12,25.15495868,26.62031289,27.31470231,28.00572519,27.5307474,26.73747402,26.47256439,25.86476233,25.19667832,24.89316239,25.03666457,24.34871795,23.90998594,23.36892052,22.61277094,23.3011583,23.71232354,23.54826546
Switzerland,28.93547061,28.26759474,28.08743169,28.06258322,28.92405063,29.04615385,29.22697875,29.90654206,30.31713704,29.95558023,28.31882481,26.86135228,25.23148148,24.77318548,24.52504318,23.74274662,22.94187426,22.09519365,21.7361271,21.89913676,22.08258528
Syria,27.7385159,26.94889004,26.29482072,25.37707391,24.57815982,24.69135802,24.82603816,25.33084809,26.33164236,28.03260569,30.29710234,33.46011622,35.6251683,34.21205339,32.74615385,31.78454533,31.67553191,32.03530958,31.72774247,30.4263896,28.41828921
Tajikistan,29.78453739,29.55288986,29.85915493,26.0359656,22.92225201,22.77682157,23.95989975,27.63272411,29.12293853,29.58087981,29.62962963,29.09972719,31.35120045,33.24008138,34.2603412,33.8257658,32.24088488,31.43303397,31.16322702,30.87540865,29.92932862
Tanzania,27.44447281,27.52909579,27.38952696,27.26202489,27.23459647,26.85093781,26.6934801,26.7253106,26.85394133,27.23606796,27.50159893,27.76020408,28.14742624,28.24477268,28.36362415,29.06316009,30.3126163,31.75636851,32.81314525,33.25243684,33.12039943
Thailand,27.77723688,28.33530106,28.55275579,27.43594539,26.62134456,27.11566757,28.61865808,32.32441408,34.87979755,35.53112347,34.47111896,33.2228295,30.95354947,29.16116712,27.72073358,26.49335239,25.58901046,24.81101655,24.48941897,24.25349428,23.94463852
Timor-Leste,28.7037037,29.20353982,29.03225806,29.04411765,28.42809365,28.31325301,31.69014085,33.22981366,32.40223464,32.03883495,22.05513784,24.07407407,25.73913043,27.41935484,29.43396226,29.08496732,29.53020134,30.51282051,31.54259401,32.94036061,33.24921136
Togo,27.9346211,27.53424658,27.35257215,26.95852535,26.42725599,26.16747182,25.74468085,25.753101,26.18328298,26.99687639,28.25348925,29.42536328,30.54906542,31.35261923,31.86090226,32.14285714,32.27263799,32.29090909,32.05628073,31.50859325,30.85843373
Tonga,26.08695652,25.92592593,28.125,27.5,26.66666667,26.08695652,25,24.44444444,30.43478261,27.08333333,25,30,27.45098039,26,27.77777778,32.14285714,32.14285714,32.75862069,31.66666667,29.50819672,28.81355932
Trinidad and Tobago,29.15360502,26.66666667,26.00472813,26.26931567,25.20325203,27.95275591,30.44280443,32.93918919,32.68608414,32.91925466,33.03167421,33.72781065,34.63768116,33.38088445,30.76923077,26.49098474,23.47222222,23.00140252,23.32859175,23.40116279,22.61904762
Tunisia,27.92538157,27.54367934,27.42939205,26.29025143,23.26388889,25.54561717,26.71899529,29.12406742,30.97759173,31.88602442,33.19094404,34.69928644,35.71151609,35.08674788,32.46248897,29.05692438,26.11496531,24.58751213,24.3622449,24.46724546,23.97862979
Turkey,26.94916829,27.41659189,28.40704782,27.50478622,26.39973044,26.53870952,27.26357268,28.67449929,30.46922828,32.3403414,33.63239573,34.33763885,33.82243685,32.83069049,31.60459616,29.92490155,28.87946271,27.64004461,26.40474146,25.54947316,24.67038333
Turkmenistan,30.25889968,28.75722543,28.90528905,25.46777547,22.93165468,23.69038311,25.73984859,29.73796466,30.94725511,31.30311615,31.56510302,31.92009784,33.81568926,34.97854077,33.95333108,32.708468,30.8028741,29.20837125,28.82109005,27.79069767,26.38089758
Uganda,28.7040619,28.79810939,27.13950762,26.23357302,25.51578947,25.30582436,25.84145958,26.03956399,26.02201258,25.37058153,25.24897959,26.10634887,27.04849994,27.78339058,28.49963173,29.34039516,30.48752349,31.64994002,32.72068477,33.43257276,33.63262988
Ukraine,32.63187562,29.69705023,32.39282865,30.03960475,26.90645261,27.35630466,25.92156574,27.18383075,26.91960905,26.72923819,26.33584877,27.01215408,28.26690624,27.58084838,25.25614976,22.12591037,19.88691662,19.68507729,20.85938672,21.78901464,21.53141008
United Arab Emirates,26.47058824,25.64102564,27.90697674,27.86885246,28.57142857,32.09876543,35.75949367,38.91129032,35.55900621,37.66707169,40.01901141,45.78866769,46.15881214,40.8045977,35.11250654,32.41545894,32.2147651,32.406639,31.42192948,29.71199417,28.47246276
United Kingdom,28.37941628,26.46847732,25.5498155,24.36034877,24.73906517,25.37758071,26.76397344,28.56847972,28.88851122,28.78742164,27.8669535,26.63981027,25.77113481,25.59272592,25.45669721,24.7208363,24.06107048,23.60310771,23.70711581,24.02899763,23.9457168
United States,31.04631435,28.23070855,25.71777707,24.59984568,25.70517928,28.38152985,31.49002718,33.16459205,32.43212025,30.60630687,28.53470261,27.00288428,26.46830257,26.46557377,26.26267263,25.87386988,25.53000205,25.09715281,24.92400593,24.6706623,24.22452359
Uruguay,30.47016275,30.39049236,30.4964539,29.38564027,28.20694543,26.29370629,26.66666667,27.24919094,27.34082397,27.67749699,27.98833819,27.06155633,27.10601719,27.08803612,26.76290949,26.73972603,26.2472885,25.25578891,24.42420996,23.76873662,23.1884058
Uzbekistan,28.80835381,27.63297872,28.32579186,25.11875356,22.57486979,23.10717797,25.06166749,28.72351983,30.32873807,30.85115594,31.17425155,31.78933051,33.87223693,35.35762483,34.98694517,33.0260205,30.3055085,28.18254149,27.49638205,27.24385302,26.57747928
Vanuatu,28.57142857,26.92307692,29.03225806,27.02702703,28.94736842,29.78723404,27.77777778,29.03225806,30.1369863,30.95238095,30.10752688,30.8411215,31.14754098,32.08955224,32.23684211,32.14285714,32.22222222,31.47208122,31.42857143,30.66666667,29.83193277
Venezuela,28.5202864,27.69431744,26.71509282,25.77618941,25.82593921,27.72214274,29.66340351,31.24125058,31.71454861,31.49635036,31.82118113,31.75391095,31.9532762,31.96899821,31.3211163,30.53202304,29.58132045,28.85198704,28.17893275,27.39712826,26.49468035
Vietnam,30.75525187,29.626193,27.31147153,24.46825189,22.67625232,23.28460806,25.58486991,28.71384213,31.12241914,31.39873401,32.60902068,32.58905584,32.33007552,32.23040772,31.15411896,29.9847971,27.98580034,25.80811618,24.88725481,24.37473126,23.93858883
Virgin Islands (U.S.),30.76923077,26.66666667,23.52941176,30.43478261,35.48387097,31.11111111,32.0754717,32.0754717,29.62962963,28.07017544,27.27272727,26.31578947,22.03389831,22.80701754,23.21428571,22.22222222,22.22222222,19.60784314,19.56521739,18.60465116,20
West Bank and Gaza,24.63768116,26.14770459,27.37642586,27.4137931,27.15355805,26.38436482,24.29775281,25.83621684,25.49952426,26.96192696,26.85603615,26.52620205,27.45731426,28.35402483,30.1754386,31.78849145,32.50765377,32.79637553,32.41935484,31.82397959,31.21536025
Western Sahara,33.33333333,37.5,37.5,36.36363636,33.33333333,25.71428571,33.33333333,32.94117647,33.65384615,32.8,33.55704698,37.07317073,38.24701195,36.82432432,34.50292398,31.43631436,29.18781726,27.8177458,28.07424594,28.66666667,28.23275862
"Yemen, Rep.",27.04726252,26.64389411,26.07350097,25.69637883,25.49326652,25.14685315,25.30952381,25.32673267,25.2660881,25.2876569,25.60758082,27.03899856,28.99541476,30.88822718,31.98034335,32.22929213,32.50012805,32.710804,32.92101533,32.95585948,32.3661382
Zambia,28.03738318,28.03598201,27.7124183,27.11959573,26.52570879,25.99351176,25.69755425,26.25403344,26.94821518,27.4514086,27.45582367,26.92568714,27.525975,28.27972775,29.36789773,30.73818375,32.19197846,33.50021959,34.28109855,34.55211605,34.30601017
Zimbabwe,28.27034884,27.38021157,26.0106383,25.3724605,23.81316998,24.28063369,24.56284153,26.06347063,27.9140521,28.1618887,28.40301792,29.08694976,31.8627451,36.46254708,37.93409379,36.40018921,34.48275862,33.07708509,32.82717283,32.76042161,32.05906332
