,1279,1309,1352,1365,1374,1409,1428,1459,1489,1500,1570,1600,1609,1642,1650,1659,1690,1700,1720,1739,1740,1750,1760,1770,1780,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009
Abkhazia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.035205043,,,,,,,,,,,,,,,,,,,,1.035205043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.399953162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.660786832,1.681474117,1.7093099,1.78257956,1.788069126,1.790383417,1.835673104,1.800116293,1.863465065,1.877694832,1.904601365,1.880172489,1.87083489,1.862817363,1.855849302,1.853554083,1.828101001,1.833765654,1.853245567,1.836887663,1.8274472,1.696699864,1.622765583,1.762031879,1.810482525,1.856233339,1.899544914,1.723932807,1.813798585,1.774285338,1.777262335,1.966799882,2.144761927,2.221782316,2.181077289,2.109482861,2.260719446,1.869289353,1.688620162,1.647897531,1.55593189,1.54703026,1.423994288,1.225555354,1.097476858,1.319899583,1.355067184,1.393292436,1.432668538,1.471463204,1.455942714,1.30490952,1.593715032,1.721770989,1.764731267,1.916666667,1.99644148,2.220639683,2.235433364,2.668168579
Akrotiri and Dhekelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.318454435,,,,,,,,,,,,,,,,,,,,1.346112677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.497091166,,,,,,,,,,,,,,,,,,,,2.006163796,,,,,,,,,,2.298814096,,,,,,,,,,2.618702857,,,2.720622733,,,,,,,,,,,,,,,,3.108617557,,,,,,,,,,,,,,,,,,,,,3.36042529,3.505466556,3.511088018,3.653058633,3.760282404,3.963005673,4.002856332,4.259395272,4.45129295,4.63453203,4.86917258,4.909621572,5.072124907,5.245130737,5.424774342,5.622687661,5.833497449,6.053063444,6.271517572,6.484511755,6.723734503,6.992494037,7.266276728,7.628199933,7.656637274,7.683315223,7.714069357,7.747815592,7.78347576,7.82142283,7.876657025,7.918915658,7.962457724,8.008938977,8.054534076,8.096687787,8.14813532,8.199413893,8.251330141,8.313556362,8.38782455,5.959579583,5.476837502,5.95755744,6.400913811,7.205120033,7.828058128,7.002312727,7.86134473,8.61463846,9.200022736,9.815888522,10.09695556,10.6473904,11.21765973,11.77412281,12.35792461,13.08556065,14.03466239,14.35585368
Algeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.680380843,,,,,,,,,,,,,,,,,,,,1.679552751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.791148031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.541150588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.327223036,5.257743665,5.370631985,5.342850768,5.609251112,5.641391323,6.062332519,6.609596541,6.709598389,7.781614084,8.150852367,7.024040833,5.593896666,6.900391733,7.049203089,7.298226361,6.734108316,7.120595989,7.718846746,8.218737999,8.779766645,7.805591905,9.172508258,9.198691556,9.475787955,9.844374969,10.18119169,10.7684578,11.7832594,12.46060024,12.30306207,12.22232366,12.59903555,12.83696539,13.12838166,13.39294082,12.88607038,12.4591196,11.87716286,11.96874028,11.50111757,11.0993497,11.01582598,10.52701122,10.20359902,10.37814254,10.57941332,10.52038388,10.88865869,11.07152536,11.18169641,11.3079987,11.59657978,12.22993764,12.69949055,13.18201754,13.09002427,13.2475612,13.54188307,13.61221295
American Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.479065189,,,,,,,,,,,,,,,,,,,,1.479065189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.999571834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.791984079,,,,,,,,,,,,,,,,,,,,,,,13.78141643,,,,,,,,,,,,,,,,,14.24856299,,,,,,,,,,,17.0536439,,,,21.09171431,22.05979368,,,
Andorra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.763428193,,,,,,,,,,,,,,,,,,,,2.856605522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.457200208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.02379684,70.59525151,72.54387769,74.45567824,75.10326948,72.40388663,72.01928547,71.56279645,70.18869111,67.61625966,66.19267238,62.90477005,60.35823952,58.26360105,56.62346192,55.84606342,56.18758175,58.28070351,60.34586317,62.02169604,62.5245247,61.60333877,59.30047615,55.95183886,55.0272647,54.96440582,56.66461636,61.52954246,63.55732065,66.10739398,66.37267775,73.01096607,75.62606036,78.78350501,82.07808403,85.5316005,89.14556204,88.79242532,90.68068241,
Angola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7893258374,,,,,,,,,,,,,,,,,,,,0.7893258374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.219560381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.37504774,7.545836381,7.720636563,7.892117421,7.567588219,8.052810467,7.782972244,8.394606282,8.698278605,8.591581522,8.785540137,9.789091937,9.362448995,9.678939472,10.58440376,11.18905749,11.64064952,12.1113517,11.72506031,11.85991096,12.39447997,12.11888464,12.00282457,12.54829765,11.99607903,7.523791057,6.689289091,6.597910866,6.734246688,6.721245483,6.742863032,6.476769136,6.045951035,5.667888258,5.542692794,5.466737132,4.869748536,5.329404192,5.983618206,5.988067729,6.090828137,5.988715433,5.762819485,4.100709985,4.060189188,4.361896231,4.731035301,4.993730009,5.229121181,5.300835573,5.365451476,5.437917168,6.08177042,6.108320081,6.594549551,7.747807018,8.924481608,10.42864195,11.46653438,11.08681169
Anguilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.701027874,,,,,,,,,,,,,,,,,,,,1.701027874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.138481428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.47687839,12.00727601,13.22709171,13.6276449,13.48395768,13.85631157,14.02084852,14.01595707,15.04031834,16.46278222,17.25135676,17.87640779,17.65390126,17.5788732,18.12203316,19.68356533,21.73485449,23.25514929,25.45119338,26.79993226,27.05047031,25.67826116,26.74961951,28.00621658,29.55573659,28.26336353,28.41624242,30.91256199,33.54993163,34.23672399,34.1046615,34.38305279,33.28785098,33.55287618,40.08513417,42.71688808,50.36135909,59.14764217,66.6158303,
