Breast female deaths,2002
Afghanistan,874
Albania,300
Algeria,2019
Angola,654
Argentina,5362
Armenia,561
Australia,2667
Austria,1637
Azerbaijan,557
Bahamas,32
Bahrain,40
Bangladesh,3376
Barbados,47
Belarus,1254
Belgium,2712
Belize,9
Benin,406
Bhutan,74
Bolivia,357
Bosnia and Herzegovina,600
Botswana,125
Brazil,11283
Brunei,12
Bulgaria,1115
Burkina Faso,838
Burundi,294
Cambodia,453
Cameroon,1162
Canada,5305
Cape Verde,33
Central African Rep.,166
Chad,309
Chile,1126
China,36630
Colombia,2253
Comoros,32
"Congo, Dem. Rep.",1161
"Congo, Rep.",163
Costa Rica,238
Cote d'Ivoire,989
Croatia,841
Cuba,1068
Cyprus,157
Czech Rep.,1953
Denmark,1390
Djibouti,37
Dominican Rep.,378
Ecuador,498
Egypt,4911
El Salvador,138
Equatorial Guinea,20
Eritrea,178
Estonia,252
Ethiopia,3644
Fiji,48
Finland,838
France,11643
French Polynesia,38
Gabon,71
Gambia,24
Georgia,1003
Germany,17994
Ghana,1399
Greece,1569
Guam,16
Guatemala,436
Guinea,285
Guinea-Bissau,87
Guyana,37
Haiti,62
Honduras,250
Hungary,2340
Iceland,43
India,44795
Indonesia,10881
Iran,2039
Iraq,1081
Ireland,688
Israel,978
Italy,11345
Jamaica,222
Japan,9178
Jordan,223
Kazakhstan,1687
Kenya,1699
"Korea, Dem. Rep.",517
"Korea, Rep.",1201
Kuwait,83
Kyrgyzstan,258
Laos,94
Latvia,421
Lebanon,362
Lesotho,77
Liberia,119
Libya,325
Lithuania,549
Luxembourg,75
"Macedonia, FYR",235
Madagascar,729
Malawi,272
Malaysia,1292
Mali,499
Malta,94
Mauritania,185
Mauritius,57
Mexico,4310
Moldova,496
Mongolia,31
Morocco,2003
Mozambique,170
Myanmar,1800
Namibia,110
Nepal,799
New Zealand,670
Nicaragua,145
Niger,484
Nigeria,8454
Norway,726
Oman,43
Pakistan,11194
Panama,154
Papua New Guinea,118
Paraguay,265
Peru,1497
Philippines,7582
Poland,4781
Portugal,1542
Puerto Rico,384
Qatar,23
Romania,2982
Russia,21582
Rwanda,191
Samoa,9
Saudi Arabia,677
Senegal,394
Serbia and Montenegro,1729
Sierra Leone,321
Singapore,394
Slovak Republic,820
Slovenia,400
Solomon Islands,17
Somalia,368
South Africa,2790
Spain,5914
Sri Lanka,948
Sudan,1856
Suriname,23
Swaziland,27
Sweden,1516
Switzerland,1404
Syria,955
Tajikistan,135
Tanzania,1626
Thailand,1980
Netherlands,3767
Togo,310
Trinidad and Tobago,140
Tunisia,613
Turkey,2970
Turkmenistan,155
Uganda,838
Ukraine,7892
United Arab Emirates,77
United Kingdom,13303
United States,42913
Uruguay,637
Uzbekistan,789
Vanuatu,7
Venezuela,1327
Vietnam,2284
"Yemen, Rep.",787
Zambia,289
Zimbabwe,489
