"prop"
"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"http://www.w3.org/2002/07/owl#sameAs"
"http://www.w3.org/2000/01/rdf-schema#label"
"http://dbpedia.org/ontology/abstract"
"http://www.w3.org/2000/01/rdf-schema#comment"
"http://dbpedia.org/ontology/wikiPageExternalLink"
"http://purl.org/dc/terms/subject"
"http://dbpedia.org/property/subdivisionType"
"http://dbpedia.org/property/subdivisionName"
"http://dbpedia.org/ontology/isPartOf"
"http://dbpedia.org/ontology/utcOffset"
"http://www.w3.org/2003/01/geo/wgs84_pos#geometry"
"http://xmlns.com/foaf/0.1/name"
"http://dbpedia.org/ontology/elevation"
"http://www.georss.org/georss/point"
"http://dbpedia.org/ontology/areaTotal"
"http://dbpedia.org/ontology/PopulatedPlace/areaTotal"
"http://www.w3.org/2003/01/geo/wgs84_pos#lat"
"http://www.w3.org/2003/01/geo/wgs84_pos#long"
"http://dbpedia.org/ontology/wikiPageID"
"http://dbpedia.org/ontology/wikiPageRevisionID"
"http://xmlns.com/foaf/0.1/isPrimaryTopicOf"
"http://www.w3.org/ns/prov#wasDerivedFrom"
"http://dbpedia.org/property/settlementType"
"http://dbpedia.org/property/hasPhotoCollection"
"http://dbpedia.org/ontology/wikiPageRank"
"http://dbpedia.org/ontology/wikiHITS"
"http://dbpedia.org/ontology/wikiPageOutLinkCountCleaned"
"http://dbpedia.org/ontology/wikiPageInLinkCountCleaned"
"http://dbpedia.org/ontology/areaLand"
"http://dbpedia.org/property/latd"
"http://dbpedia.org/property/longd"
"http://dbpedia.org/property/timezone"
"http://dbpedia.org/ontology/populationTotal"
"http://dbpedia.org/property/longew"
"http://dbpedia.org/property/latns"
"http://dbpedia.org/property/utcOffset"
"http://dbpedia.org/ontology/timeZone"
"http://dbpedia.org/property/populationAsOf"
"http://dbpedia.org/property/populationTotal"
"http://dbpedia.org/ontology/country"
"http://dbpedia.org/ontology/PopulatedPlace/populationDensity"
"http://dbpedia.org/ontology/populationDensity"
"http://dbpedia.org/property/populationDensityKm"
"http://dbpedia.org/property/coordinatesDisplay"
"http://dbpedia.org/ontology/thumbnail"
"http://xmlns.com/foaf/0.1/depiction"
"http://dbpedia.org/property/latm"
"http://dbpedia.org/property/longm"
"http://dbpedia.org/ontology/type"
"http://dbpedia.org/ontology/areaWater"
"http://dbpedia.org/property/elevationM"
"http://dbpedia.org/property/unitPref"
"http://dbpedia.org/ontology/areaCode"
"http://dbpedia.org/ontology/postalCode"
"http://dbpedia.org/property/areaCode"
"http://dbpedia.org/property/postalCode"
"http://dbpedia.org/property/postalCodeType"
"http://dbpedia.org/property/areaTotalKm"
"http://dbpedia.org/property/longs"
"http://dbpedia.org/property/lats"
"http://dbpedia.org/property/imageMap"
"http://dbpedia.org/property/timezoneDst"
"http://dbpedia.org/property/utcOffsetDst"
"http://dbpedia.org/property/officialName"
"http://dbpedia.org/property/mapCaption"
"http://dbpedia.org/property/leaderName"
"http://xmlns.com/foaf/0.1/homepage"
"http://dbpedia.org/property/mapsize"
"http://dbpedia.org/property/blankName"
"http://dbpedia.org/property/leaderTitle"
"http://dbpedia.org/ontology/leaderTitle"
"http://dbpedia.org/property/blankInfo"
"http://dbpedia.org/property/areaLandKm"
"http://dbpedia.org/property/elevationFt"
"http://dbpedia.org/property/blank1Name"
"http://dbpedia.org/property/blank1Info"
"http://dbpedia.org/property/areaWaterKm"
"http://dbpedia.org/property/areaTotalSqMi"
"http://dbpedia.org/property/name"
"http://dbpedia.org/property/pushpinMap"
"http://dbpedia.org/property/areaLandSqMi"
"http://dbpedia.org/property/areaWaterSqMi"
"http://dbpedia.org/property/populationDensitySqMi"
"http://dbpedia.org/property/coordinatesRegion"
"http://dbpedia.org/property/coordinatesType"
"http://dbpedia.org/property/imageSkyline"
"http://dbpedia.org/property/website"
"http://dbpedia.org/property/pushpinMapCaption"
"http://dbpedia.org/property/establishedDate"
"http://dbpedia.org/property/establishedTitle"
"http://dbpedia.org/property/imageCaption"
"http://dbpedia.org/property/popEstAsOf"
"http://dbpedia.org/property/populationEst"
"http://dbpedia.org/property/demographics1Info"
"http://dbpedia.org/property/demographics1Title"
"http://dbpedia.org/property/demographicsType"
"http://dbpedia.org/property/pushpinLabelPosition"
"http://dbpedia.org/property/nativeName"
"http://dbpedia.org/ontology/leaderName"
